,estacion,concentracion,dt
16108,48,1.0,2019-04-09 19:00:00
16154,24,1.0,2019-04-09 20:00:00
16167,47,4.0,2019-04-09 20:00:00
16169,8,4.0,2019-04-09 20:00:00
16170,50,4.0,2019-04-09 20:00:00
16174,38,1.0,2019-04-09 20:00:00
16179,48,3.0,2019-04-09 20:00:00
16188,8,4.0,2019-04-09 21:00:00
16213,47,3.0,2019-04-09 21:00:00
16214,48,5.0,2019-04-09 21:00:00
16218,38,3.0,2019-04-09 21:00:00
16225,50,4.0,2019-04-09 21:00:00
16252,24,1.0,2019-04-09 21:00:00
16275,48,4.0,2019-04-09 22:00:00
16282,47,1.0,2019-04-09 22:00:00
16308,24,1.0,2019-04-09 22:00:00
16328,38,2.0,2019-04-09 22:00:00
16330,50,7.0,2019-04-09 22:00:00
16334,8,3.0,2019-04-09 22:00:00
16347,48,4.0,2019-04-09 23:00:00
16348,8,11.0,2019-04-09 23:00:00
16357,47,3.0,2019-04-09 23:00:00
16385,50,7.0,2019-04-09 23:00:00
16397,24,4.0,2019-04-09 23:00:00
16401,38,3.0,2019-04-09 23:00:00
16418,48,4.0,2019-04-10 00:00:00
16420,38,4.0,2019-04-10 00:00:00
16426,8,2.0,2019-04-10 00:00:00
16437,24,4.0,2019-04-10 00:00:00
16476,50,2.0,2019-04-10 00:00:00
16484,47,5.0,2019-04-10 00:00:00
16499,47,1.0,2019-04-10 01:00:00
16504,24,1.0,2019-04-10 01:00:00
16509,48,2.0,2019-04-10 01:00:00
16532,8,2.0,2019-04-10 01:00:00
16540,50,3.0,2019-04-10 01:00:00
16560,38,3.0,2019-04-10 01:00:00
16568,48,1.0,2019-04-10 02:00:00
16569,38,3.0,2019-04-10 02:00:00
16602,47,5.0,2019-04-10 02:00:00
16606,50,3.0,2019-04-10 02:00:00
16610,8,3.0,2019-04-10 02:00:00
16618,24,3.0,2019-04-10 02:00:00
16648,50,3.0,2019-04-10 03:00:00
16661,8,3.0,2019-04-10 03:00:00
16690,38,2.0,2019-04-10 03:00:00
16691,24,1.0,2019-04-10 03:00:00
16693,48,1.0,2019-04-10 03:00:00
16719,47,3.0,2019-04-10 03:00:00
16742,24,1.0,2019-04-10 04:00:00
16750,48,1.0,2019-04-10 04:00:00
16752,47,2.0,2019-04-10 04:00:00
16767,8,2.0,2019-04-10 04:00:00
16770,38,3.0,2019-04-10 04:00:00
16778,50,1.0,2019-04-10 04:00:00
16825,8,4.0,2019-04-10 05:00:00
16839,48,1.0,2019-04-10 05:00:00
16842,47,2.0,2019-04-10 05:00:00
16857,38,2.0,2019-04-10 05:00:00
16860,24,3.0,2019-04-10 05:00:00
16869,50,3.0,2019-04-10 05:00:00
16884,8,4.0,2019-04-10 06:00:00
16895,24,3.0,2019-04-10 06:00:00
16911,48,1.0,2019-04-10 06:00:00
16913,47,3.0,2019-04-10 06:00:00
16923,38,1.0,2019-04-10 06:00:00
16938,50,5.0,2019-04-10 06:00:00
16964,24,1.0,2019-04-10 07:00:00
16970,8,7.0,2019-04-10 07:00:00
16998,38,1.0,2019-04-10 07:00:00
17000,50,3.0,2019-04-10 07:00:00
17008,47,2.0,2019-04-10 07:00:00
17012,48,1.0,2019-04-10 07:00:00
17025,47,1.0,2019-04-10 08:00:00
17029,8,6.0,2019-04-10 08:00:00
17036,50,4.0,2019-04-10 08:00:00
17044,38,3.0,2019-04-10 08:00:00
17049,48,3.0,2019-04-10 08:00:00
17078,24,1.0,2019-04-10 08:00:00
17103,8,6.0,2019-04-10 09:00:00
17107,38,3.0,2019-04-10 09:00:00
17112,50,4.0,2019-04-10 09:00:00
17152,47,1.0,2019-04-10 09:00:00
17165,24,1.0,2019-04-10 09:00:00
17171,48,5.0,2019-04-10 09:00:00
17182,47,4.0,2019-04-10 10:00:00
17211,24,2.0,2019-04-10 10:00:00
17227,48,6.0,2019-04-10 10:00:00
17231,8,7.0,2019-04-10 10:00:00
17234,50,7.0,2019-04-10 10:00:00
17235,38,7.0,2019-04-10 10:00:00
17260,50,6.0,2019-04-10 11:00:00
17275,48,9.0,2019-04-10 11:00:00
17283,24,3.0,2019-04-10 11:00:00
17290,47,2.0,2019-04-10 11:00:00
17315,8,7.0,2019-04-10 11:00:00
17322,38,4.0,2019-04-10 11:00:00
17331,47,3.0,2019-04-10 12:00:00
17353,8,4.0,2019-04-10 12:00:00
17360,50,7.0,2019-04-10 12:00:00
17362,38,3.0,2019-04-10 12:00:00
17378,48,7.0,2019-04-10 12:00:00
17384,24,2.0,2019-04-10 12:00:00
17404,38,4.0,2019-04-10 13:00:00
17407,47,2.0,2019-04-10 13:00:00
17416,50,4.0,2019-04-10 13:00:00
17424,48,3.0,2019-04-10 13:00:00
17470,8,10.0,2019-04-10 13:00:00
17475,24,2.0,2019-04-10 13:00:00
17483,48,5.0,2019-04-10 14:00:00
17487,47,1.0,2019-04-10 14:00:00
17509,38,2.0,2019-04-10 14:00:00
17515,50,6.0,2019-04-10 14:00:00
17536,8,10.0,2019-04-10 14:00:00
17541,24,1.0,2019-04-10 14:00:00
17563,50,6.0,2019-04-10 15:00:00
17576,24,1.0,2019-04-10 15:00:00
17588,8,5.0,2019-04-10 15:00:00
17596,38,1.0,2019-04-10 15:00:00
17603,48,5.0,2019-04-10 15:00:00
17624,47,2.0,2019-04-10 15:00:00
17632,48,4.0,2019-04-10 16:00:00
17635,24,1.0,2019-04-10 16:00:00
17658,50,1.0,2019-04-10 16:00:00
17663,8,2.0,2019-04-10 16:00:00
17679,38,5.0,2019-04-10 16:00:00
17695,47,2.0,2019-04-10 16:00:00
17712,8,1.0,2019-04-10 17:00:00
17718,48,5.0,2019-04-10 17:00:00
17726,50,1.0,2019-04-10 17:00:00
17747,38,3.0,2019-04-10 17:00:00
17761,24,2.0,2019-04-10 17:00:00
17781,47,2.0,2019-04-10 17:00:00
17784,48,7.0,2019-04-10 18:00:00
17794,50,2.0,2019-04-10 18:00:00
17811,47,5.0,2019-04-10 18:00:00
17822,24,3.0,2019-04-10 18:00:00
17848,38,2.0,2019-04-10 18:00:00
17854,8,3.0,2019-04-10 18:00:00
17873,8,1.0,2019-04-10 19:00:00
17881,47,4.0,2019-04-10 19:00:00
17904,48,6.0,2019-04-10 19:00:00
17921,38,2.0,2019-04-10 19:00:00
17922,50,6.0,2019-04-10 19:00:00
17931,24,1.0,2019-04-10 19:00:00
17954,48,5.0,2019-04-10 20:00:00
17966,47,3.0,2019-04-10 20:00:00
17970,8,6.0,2019-04-10 20:00:00
17977,38,3.0,2019-04-10 20:00:00
17991,50,6.0,2019-04-10 20:00:00
18000,24,2.0,2019-04-10 20:00:00
18012,50,5.0,2019-04-10 21:00:00
18043,8,5.0,2019-04-10 21:00:00
18052,24,1.0,2019-04-10 21:00:00
18071,47,3.0,2019-04-10 21:00:00
18075,48,6.0,2019-04-10 21:00:00
18084,38,3.0,2019-04-10 21:00:00
18104,47,2.0,2019-04-10 22:00:00
18108,50,4.0,2019-04-10 22:00:00
18113,48,3.0,2019-04-10 22:00:00
18121,8,5.0,2019-04-10 22:00:00
18130,24,1.0,2019-04-10 22:00:00
18149,38,4.0,2019-04-10 22:00:00
18170,48,5.0,2019-04-10 23:00:00
18177,47,4.0,2019-04-10 23:00:00
18202,8,7.0,2019-04-10 23:00:00
18214,38,5.0,2019-04-10 23:00:00
18220,50,3.0,2019-04-10 23:00:00
18237,24,4.0,2019-04-10 23:00:00
18246,48,5.0,2019-04-11 00:00:00
18274,47,5.0,2019-04-11 00:00:00
18281,50,4.0,2019-04-11 00:00:00
18294,8,8.0,2019-04-11 00:00:00
18307,38,5.0,2019-04-11 00:00:00
18311,24,2.0,2019-04-11 00:00:00
18320,38,6.0,2019-04-11 01:00:00
18327,50,1.0,2019-04-11 01:00:00
18329,8,5.0,2019-04-11 01:00:00
18340,24,5.0,2019-04-11 01:00:00
18350,48,3.0,2019-04-11 01:00:00
18362,47,2.0,2019-04-11 01:00:00
18401,48,1.0,2019-04-11 02:00:00
18406,50,2.0,2019-04-11 02:00:00
18412,47,3.0,2019-04-11 02:00:00
18417,8,7.0,2019-04-11 02:00:00
18436,38,4.0,2019-04-11 02:00:00
18439,24,1.0,2019-04-11 02:00:00
18472,8,10.0,2019-04-11 03:00:00
18497,24,4.0,2019-04-11 03:00:00
18509,47,3.0,2019-04-11 03:00:00
18510,48,2.0,2019-04-11 03:00:00
18516,38,5.0,2019-04-11 03:00:00
18537,50,6.0,2019-04-11 03:00:00
18551,8,8.0,2019-04-11 04:00:00
18553,24,5.0,2019-04-11 04:00:00
18557,38,4.0,2019-04-11 04:00:00
18567,48,4.0,2019-04-11 04:00:00
18573,47,7.0,2019-04-11 04:00:00
18587,50,5.0,2019-04-11 04:00:00
18620,38,5.0,2019-04-11 05:00:00
18621,50,5.0,2019-04-11 05:00:00
18633,48,4.0,2019-04-11 05:00:00
18636,8,4.0,2019-04-11 05:00:00
18678,47,7.0,2019-04-11 05:00:00
18695,24,3.0,2019-04-11 05:00:00
18697,50,3.0,2019-04-11 06:00:00
18702,48,5.0,2019-04-11 06:00:00
18705,47,7.0,2019-04-11 06:00:00
18746,8,4.0,2019-04-11 06:00:00
18751,38,2.0,2019-04-11 06:00:00
18767,24,2.0,2019-04-11 06:00:00
18773,24,2.0,2019-04-11 07:00:00
18774,48,5.0,2019-04-11 07:00:00
18779,47,6.0,2019-04-11 07:00:00
18792,8,3.0,2019-04-11 07:00:00
18810,50,2.0,2019-04-11 07:00:00
18834,38,3.0,2019-04-11 07:00:00
18859,50,2.0,2019-04-11 08:00:00
18889,8,6.0,2019-04-11 08:00:00
18892,47,6.0,2019-04-11 08:00:00
18905,48,4.0,2019-04-11 08:00:00
18908,24,5.0,2019-04-11 08:00:00
18913,38,6.0,2019-04-11 08:00:00
18924,47,10.0,2019-04-11 09:00:00
18928,48,4.0,2019-04-11 09:00:00
18952,8,11.0,2019-04-11 09:00:00
18980,50,7.0,2019-04-11 09:00:00
18991,38,9.0,2019-04-11 09:00:00
18996,24,5.0,2019-04-11 09:00:00
19007,8,8.0,2019-04-11 10:00:00
19020,38,11.0,2019-04-11 10:00:00
19040,50,9.0,2019-04-11 10:00:00
19042,24,7.0,2019-04-11 10:00:00
19045,47,7.0,2019-04-11 10:00:00
19075,48,6.0,2019-04-11 10:00:00
19090,8,2.0,2019-04-11 11:00:00
19103,48,10.0,2019-04-11 11:00:00
19132,50,14.0,2019-04-11 11:00:00
19133,47,6.0,2019-04-11 11:00:00
19149,38,16.0,2019-04-11 11:00:00
19150,24,11.0,2019-04-11 11:00:00
19155,8,2.0,2019-04-11 12:00:00
19167,50,11.0,2019-04-11 12:00:00
19200,38,10.0,2019-04-11 12:00:00
19206,24,8.0,2019-04-11 12:00:00
19208,48,5.0,2019-04-11 12:00:00
19220,47,6.0,2019-04-11 12:00:00
19250,48,2.0,2019-04-11 13:00:00
19252,50,8.0,2019-04-11 13:00:00
19253,8,6.0,2019-04-11 13:00:00
19254,24,2.0,2019-04-11 13:00:00
19293,38,5.0,2019-04-11 13:00:00
19297,47,3.0,2019-04-11 13:00:00
19308,38,1.0,2019-04-11 14:00:00
19334,8,5.0,2019-04-11 14:00:00
19342,47,2.0,2019-04-11 14:00:00
19345,50,5.0,2019-04-11 14:00:00
19354,48,2.0,2019-04-11 14:00:00
19367,24,2.0,2019-04-11 14:00:00
19396,8,4.0,2019-04-11 15:00:00
19425,47,1.0,2019-04-11 15:00:00
19432,38,1.0,2019-04-11 15:00:00
19434,50,3.0,2019-04-11 15:00:00
19449,24,2.0,2019-04-11 15:00:00
19453,48,3.0,2019-04-11 15:00:00
19462,48,5.0,2019-04-11 16:00:00
19465,47,1.0,2019-04-11 16:00:00
19481,24,3.0,2019-04-11 16:00:00
19484,38,1.0,2019-04-11 16:00:00
19497,8,7.0,2019-04-11 16:00:00
19514,50,9.0,2019-04-11 16:00:00
19533,38,3.0,2019-04-11 17:00:00
19542,8,11.0,2019-04-11 17:00:00
19550,47,2.0,2019-04-11 17:00:00
19553,48,6.0,2019-04-11 17:00:00
19565,24,3.0,2019-04-11 17:00:00
19586,50,7.0,2019-04-11 17:00:00
19610,48,5.0,2019-04-11 18:00:00
19615,8,5.0,2019-04-11 18:00:00
19631,50,4.0,2019-04-11 18:00:00
19635,24,2.0,2019-04-11 18:00:00
19655,38,4.0,2019-04-11 18:00:00
19657,47,4.0,2019-04-11 18:00:00
19691,24,4.0,2019-04-11 19:00:00
19697,50,3.0,2019-04-11 19:00:00
19700,8,7.0,2019-04-11 19:00:00
19709,47,6.0,2019-04-11 19:00:00
19715,48,6.0,2019-04-11 19:00:00
19758,38,6.0,2019-04-11 19:00:00
19766,24,4.0,2019-04-11 20:00:00
19770,8,10.0,2019-04-11 20:00:00
19781,38,7.0,2019-04-11 20:00:00
19789,47,5.0,2019-04-11 20:00:00
19815,48,5.0,2019-04-11 20:00:00
19816,50,6.0,2019-04-11 20:00:00
19848,47,4.0,2019-04-11 21:00:00
19849,48,3.0,2019-04-11 21:00:00
19854,24,2.0,2019-04-11 21:00:00
19857,8,9.0,2019-04-11 21:00:00
19885,50,6.0,2019-04-11 21:00:00
19893,38,5.0,2019-04-11 21:00:00
19931,47,5.0,2019-04-11 22:00:00
19936,24,2.0,2019-04-11 22:00:00
19946,48,4.0,2019-04-11 22:00:00
19948,38,3.0,2019-04-11 22:00:00
19953,8,3.0,2019-04-11 22:00:00
19973,50,6.0,2019-04-11 22:00:00
20000,48,7.0,2019-04-11 23:00:00
20001,8,7.0,2019-04-11 23:00:00
20012,47,4.0,2019-04-11 23:00:00
20020,38,5.0,2019-04-11 23:00:00
20026,24,1.0,2019-04-11 23:00:00
20029,50,9.0,2019-04-11 23:00:00
20081,47,9.0,2019-04-12 00:00:00
20087,38,11.0,2019-04-12 00:00:00
20091,24,8.0,2019-04-12 00:00:00
20092,48,12.0,2019-04-12 00:00:00
20102,50,12.0,2019-04-12 00:00:00
20118,8,12.0,2019-04-12 00:00:00
20141,48,2.0,2019-04-12 01:00:00
20151,47,6.0,2019-04-12 01:00:00
20160,38,5.0,2019-04-12 01:00:00
20183,24,3.0,2019-04-12 01:00:00
20184,50,3.0,2019-04-12 01:00:00
20202,8,6.0,2019-04-12 01:00:00
20238,38,4.0,2019-04-12 02:00:00
20257,48,3.0,2019-04-12 02:00:00
20268,8,3.0,2019-04-12 02:00:00
20277,24,3.0,2019-04-12 02:00:00
20279,47,6.0,2019-04-12 02:00:00
20288,50,4.0,2019-04-12 02:00:00
20292,38,2.0,2019-04-12 03:00:00
20303,24,2.0,2019-04-12 03:00:00
20320,8,6.0,2019-04-12 03:00:00
20334,47,2.0,2019-04-12 03:00:00
20348,48,3.0,2019-04-12 03:00:00
20361,50,4.0,2019-04-12 03:00:00
20368,47,3.0,2019-04-12 04:00:00
20377,38,4.0,2019-04-12 04:00:00
20381,48,3.0,2019-04-12 04:00:00
20397,50,1.0,2019-04-12 04:00:00
20414,8,3.0,2019-04-12 04:00:00
20435,24,3.0,2019-04-12 04:00:00
20456,47,3.0,2019-04-12 05:00:00
20476,24,6.0,2019-04-12 05:00:00
20489,50,7.0,2019-04-12 05:00:00
20495,38,3.0,2019-04-12 05:00:00
20511,48,4.0,2019-04-12 05:00:00
20514,8,2.0,2019-04-12 05:00:00
20536,24,5.0,2019-04-12 06:00:00
20562,8,5.0,2019-04-12 06:00:00
20575,48,4.0,2019-04-12 06:00:00
20577,47,3.0,2019-04-12 06:00:00
20579,38,2.0,2019-04-12 06:00:00
20595,50,3.0,2019-04-12 06:00:00
20608,50,5.0,2019-04-12 07:00:00
20610,47,2.0,2019-04-12 07:00:00
20626,8,3.0,2019-04-12 07:00:00
20631,48,2.0,2019-04-12 07:00:00
20664,24,5.0,2019-04-12 07:00:00
20665,38,2.0,2019-04-12 07:00:00
20675,48,3.0,2019-04-12 08:00:00
20677,8,8.0,2019-04-12 08:00:00
20685,50,7.0,2019-04-12 08:00:00
20700,47,8.0,2019-04-12 08:00:00
20735,38,7.0,2019-04-12 08:00:00
20743,24,4.0,2019-04-12 08:00:00
20768,50,8.0,2019-04-12 09:00:00
20782,38,11.0,2019-04-12 09:00:00
20784,47,5.0,2019-04-12 09:00:00
20785,8,9.0,2019-04-12 09:00:00
20789,24,4.0,2019-04-12 09:00:00
20790,48,7.0,2019-04-12 09:00:00
20838,50,6.0,2019-04-12 10:00:00
20844,24,6.0,2019-04-12 10:00:00
20857,38,13.0,2019-04-12 10:00:00
20860,47,9.0,2019-04-12 10:00:00
20866,8,11.0,2019-04-12 10:00:00
20884,48,7.0,2019-04-12 10:00:00
20906,8,6.0,2019-04-12 11:00:00
20915,24,3.0,2019-04-12 11:00:00
20919,38,11.0,2019-04-12 11:00:00
20943,48,6.0,2019-04-12 11:00:00
20953,50,8.0,2019-04-12 11:00:00
20973,47,9.0,2019-04-12 11:00:00
20994,24,12.0,2019-04-12 12:00:00
21011,50,6.0,2019-04-12 12:00:00
21013,38,14.0,2019-04-12 12:00:00
21045,47,10.0,2019-04-12 12:00:00
21047,8,13.0,2019-04-12 12:00:00
21050,48,12.0,2019-04-12 12:00:00
21054,48,15.0,2019-04-12 13:00:00
21083,50,20.0,2019-04-12 13:00:00
21094,47,5.0,2019-04-12 13:00:00
21104,24,15.0,2019-04-12 13:00:00
21108,38,15.0,2019-04-12 13:00:00
21114,8,13.0,2019-04-12 13:00:00
21148,38,14.0,2019-04-12 14:00:00
21153,24,12.0,2019-04-12 14:00:00
21158,47,9.0,2019-04-12 14:00:00
21163,48,13.0,2019-04-12 14:00:00
21190,50,18.0,2019-04-12 14:00:00
21197,8,9.0,2019-04-12 14:00:00
21231,8,11.0,2019-04-12 15:00:00
21241,48,3.0,2019-04-12 15:00:00
21252,47,10.0,2019-04-12 15:00:00
21259,24,6.0,2019-04-12 15:00:00
21261,38,9.0,2019-04-12 15:00:00
21264,50,10.0,2019-04-12 15:00:00
21284,47,6.0,2019-04-12 16:00:00
21285,50,10.0,2019-04-12 16:00:00
21294,48,8.0,2019-04-12 16:00:00
21309,38,4.0,2019-04-12 16:00:00
21314,8,11.0,2019-04-12 16:00:00
21344,24,5.0,2019-04-12 16:00:00
21377,8,5.0,2019-04-12 17:00:00
21391,50,4.0,2019-04-12 17:00:00
21399,24,5.0,2019-04-12 17:00:00
21405,38,8.0,2019-04-12 17:00:00
21411,47,6.0,2019-04-12 17:00:00
21427,48,8.0,2019-04-12 17:00:00
21432,50,8.0,2019-04-12 18:00:00
21433,48,8.0,2019-04-12 18:00:00
21434,24,7.0,2019-04-12 18:00:00
21456,8,2.0,2019-04-12 18:00:00
21488,38,11.0,2019-04-12 18:00:00
21507,47,5.0,2019-04-12 18:00:00
21525,8,7.0,2019-04-12 19:00:00
21534,50,12.0,2019-04-12 19:00:00
21543,48,14.0,2019-04-12 19:00:00
21549,47,6.0,2019-04-12 19:00:00
21553,38,4.0,2019-04-12 19:00:00
21565,24,7.0,2019-04-12 19:00:00
21585,8,8.0,2019-04-12 20:00:00
21586,50,6.0,2019-04-12 20:00:00
21589,47,1.0,2019-04-12 20:00:00
21595,38,3.0,2019-04-12 20:00:00
21624,48,10.0,2019-04-12 20:00:00
21650,24,9.0,2019-04-12 20:00:00
21665,24,6.0,2019-04-12 21:00:00
21670,38,5.0,2019-04-12 21:00:00
21671,48,9.0,2019-04-12 21:00:00
21674,50,6.0,2019-04-12 21:00:00
21692,8,5.0,2019-04-12 21:00:00
21734,47,2.0,2019-04-12 21:00:00
21743,8,10.0,2019-04-12 22:00:00
21745,47,4.0,2019-04-12 22:00:00
21765,24,1.0,2019-04-12 22:00:00
21772,48,8.0,2019-04-12 22:00:00
21780,38,9.0,2019-04-12 22:00:00
21796,50,8.0,2019-04-12 22:00:00
21821,38,9.0,2019-04-12 23:00:00
21829,47,6.0,2019-04-12 23:00:00
21830,50,11.0,2019-04-12 23:00:00
21838,24,6.0,2019-04-12 23:00:00
21873,8,11.0,2019-04-12 23:00:00
21880,48,10.0,2019-04-12 23:00:00
21889,24,6.0,2019-04-13 00:00:00
21896,47,4.0,2019-04-13 00:00:00
21898,38,4.0,2019-04-13 00:00:00
21940,8,12.0,2019-04-13 00:00:00
21956,48,6.0,2019-04-13 00:00:00
21960,50,12.0,2019-04-13 00:00:00
21970,50,14.0,2019-04-13 01:00:00
21980,47,12.0,2019-04-13 01:00:00
22000,24,9.0,2019-04-13 01:00:00
22011,48,10.0,2019-04-13 01:00:00
22013,38,12.0,2019-04-13 01:00:00
22025,8,18.0,2019-04-13 01:00:00
22042,8,20.0,2019-04-13 02:00:00
22061,47,12.0,2019-04-13 02:00:00
22078,38,12.0,2019-04-13 02:00:00
22080,48,10.0,2019-04-13 02:00:00
22103,24,11.0,2019-04-13 02:00:00
22112,50,16.0,2019-04-13 02:00:00
22146,24,10.0,2019-04-13 03:00:00
22153,38,12.0,2019-04-13 03:00:00
22162,47,12.0,2019-04-13 03:00:00
22169,8,15.0,2019-04-13 03:00:00
22171,48,13.0,2019-04-13 03:00:00
22185,50,12.0,2019-04-13 03:00:00
22193,48,12.0,2019-04-13 04:00:00
22198,50,10.0,2019-04-13 04:00:00
22199,47,14.0,2019-04-13 04:00:00
22230,38,12.0,2019-04-13 04:00:00
22235,8,13.0,2019-04-13 04:00:00
22238,24,13.0,2019-04-13 04:00:00
22273,38,13.0,2019-04-13 05:00:00
22283,47,11.0,2019-04-13 05:00:00
22296,8,10.0,2019-04-13 05:00:00
22305,50,9.0,2019-04-13 05:00:00
22307,24,10.0,2019-04-13 05:00:00
22342,48,11.0,2019-04-13 05:00:00
22349,50,9.0,2019-04-13 06:00:00
22350,8,12.0,2019-04-13 06:00:00
22362,38,13.0,2019-04-13 06:00:00
22381,48,11.0,2019-04-13 06:00:00
22386,24,5.0,2019-04-13 06:00:00
22399,47,12.0,2019-04-13 06:00:00
22420,24,7.0,2019-04-13 07:00:00
22430,50,13.0,2019-04-13 07:00:00
22435,8,16.0,2019-04-13 07:00:00
22462,48,12.0,2019-04-13 07:00:00
22482,38,14.0,2019-04-13 07:00:00
22486,47,8.0,2019-04-13 07:00:00
22509,50,13.0,2019-04-13 08:00:00
22517,38,13.0,2019-04-13 08:00:00
22544,24,9.0,2019-04-13 08:00:00
22550,8,16.0,2019-04-13 08:00:00
22555,47,8.0,2019-04-13 08:00:00
22561,48,12.0,2019-04-13 08:00:00
22575,48,12.0,2019-04-13 09:00:00
22579,50,11.0,2019-04-13 09:00:00
22599,24,10.0,2019-04-13 09:00:00
22602,8,20.0,2019-04-13 09:00:00
22606,47,9.0,2019-04-13 09:00:00
22643,38,16.0,2019-04-13 09:00:00
22671,8,17.0,2019-04-13 10:00:00
22692,24,10.0,2019-04-13 10:00:00
22694,48,12.0,2019-04-13 10:00:00
22696,38,18.0,2019-04-13 10:00:00
22705,47,12.0,2019-04-13 10:00:00
22712,50,16.0,2019-04-13 10:00:00
22729,24,11.0,2019-04-13 11:00:00
22731,47,11.0,2019-04-13 11:00:00
22745,38,19.0,2019-04-13 11:00:00
22778,8,17.0,2019-04-13 11:00:00
22788,48,12.0,2019-04-13 11:00:00
22797,50,16.0,2019-04-13 11:00:00
22801,50,24.0,2019-04-13 12:00:00
22813,48,12.0,2019-04-13 12:00:00
22849,24,13.0,2019-04-13 12:00:00
22853,47,18.0,2019-04-13 12:00:00
22855,8,14.0,2019-04-13 12:00:00
22859,38,14.0,2019-04-13 12:00:00
22883,24,18.0,2019-04-13 13:00:00
22888,38,17.0,2019-04-13 13:00:00
22892,48,15.0,2019-04-13 13:00:00
22901,47,14.0,2019-04-13 13:00:00
22914,50,21.0,2019-04-13 13:00:00
22923,8,17.0,2019-04-13 13:00:00
22954,50,13.0,2019-04-13 14:00:00
22971,8,17.0,2019-04-13 14:00:00
22974,38,16.0,2019-04-13 14:00:00
22984,24,12.0,2019-04-13 14:00:00
22988,48,11.0,2019-04-13 14:00:00
23020,47,5.0,2019-04-13 14:00:00
23029,50,11.0,2019-04-13 15:00:00
23063,24,15.0,2019-04-13 15:00:00
23066,48,7.0,2019-04-13 15:00:00
23070,47,6.0,2019-04-13 15:00:00
23083,38,16.0,2019-04-13 15:00:00
23090,8,15.0,2019-04-13 15:00:00
23104,47,8.0,2019-04-13 16:00:00
23131,24,8.0,2019-04-13 16:00:00
23147,50,17.0,2019-04-13 16:00:00
23154,8,17.0,2019-04-13 16:00:00
23155,48,13.0,2019-04-13 16:00:00
23163,38,12.0,2019-04-13 16:00:00
23192,48,12.0,2019-04-13 17:00:00
23209,24,11.0,2019-04-13 17:00:00
23214,47,5.0,2019-04-13 17:00:00
23235,50,16.0,2019-04-13 17:00:00
23237,8,12.0,2019-04-13 17:00:00
23253,38,10.0,2019-04-13 17:00:00
23263,38,10.0,2019-04-13 18:00:00
23281,50,5.0,2019-04-13 18:00:00
23295,47,3.0,2019-04-13 18:00:00
23298,24,14.0,2019-04-13 18:00:00
23301,48,12.0,2019-04-13 18:00:00
23322,8,12.0,2019-04-13 18:00:00
23333,8,16.0,2019-04-13 19:00:00
23375,38,7.0,2019-04-13 19:00:00
23379,48,12.0,2019-04-13 19:00:00
23384,47,4.0,2019-04-13 19:00:00
23385,50,8.0,2019-04-13 19:00:00
23406,24,19.0,2019-04-13 19:00:00
23410,24,17.0,2019-04-13 20:00:00
23417,47,7.0,2019-04-13 20:00:00
23420,50,12.0,2019-04-13 20:00:00
23426,8,10.0,2019-04-13 20:00:00
23464,38,7.0,2019-04-13 20:00:00
23472,48,17.0,2019-04-13 20:00:00
23485,47,1.0,2019-04-13 21:00:00
23490,50,14.0,2019-04-13 21:00:00
23519,8,4.0,2019-04-13 21:00:00
23523,48,16.0,2019-04-13 21:00:00
23527,38,6.0,2019-04-13 21:00:00
23550,24,11.0,2019-04-13 21:00:00
23570,50,10.0,2019-04-13 22:00:00
23576,8,10.0,2019-04-13 22:00:00
23588,48,8.0,2019-04-13 22:00:00
23604,24,10.0,2019-04-13 22:00:00
23623,38,7.0,2019-04-13 22:00:00
23624,47,2.0,2019-04-13 22:00:00
23654,50,14.0,2019-04-13 23:00:00
23661,47,7.0,2019-04-13 23:00:00
23671,24,5.0,2019-04-13 23:00:00
23680,48,8.0,2019-04-13 23:00:00
23703,8,9.0,2019-04-13 23:00:00
23711,38,6.0,2019-04-13 23:00:00
23717,47,6.0,2019-04-14 00:00:00
23735,48,9.0,2019-04-14 00:00:00
23740,38,7.0,2019-04-14 00:00:00
23764,24,12.0,2019-04-14 00:00:00
23767,8,23.0,2019-04-14 00:00:00
23785,50,12.0,2019-04-14 00:00:00
23797,38,8.0,2019-04-14 01:00:00
23807,8,14.0,2019-04-14 01:00:00
23815,48,9.0,2019-04-14 01:00:00
23819,24,8.0,2019-04-14 01:00:00
23841,47,7.0,2019-04-14 01:00:00
23850,50,14.0,2019-04-14 01:00:00
23868,24,6.0,2019-04-14 02:00:00
23906,8,14.0,2019-04-14 02:00:00
23911,38,6.0,2019-04-14 02:00:00
23923,47,9.0,2019-04-14 02:00:00
23928,48,6.0,2019-04-14 02:00:00
23930,50,10.0,2019-04-14 02:00:00
23941,47,5.0,2019-04-14 03:00:00
23953,24,5.0,2019-04-14 03:00:00
23983,38,3.0,2019-04-14 03:00:00
23997,8,7.0,2019-04-14 03:00:00
24002,50,5.0,2019-04-14 03:00:00
24014,48,8.0,2019-04-14 03:00:00
24021,8,8.0,2019-04-14 04:00:00
24025,50,4.0,2019-04-14 04:00:00
24027,38,6.0,2019-04-14 04:00:00
24048,24,6.0,2019-04-14 04:00:00
24053,47,8.0,2019-04-14 04:00:00
24056,48,8.0,2019-04-14 04:00:00
24094,38,6.0,2019-04-14 05:00:00
24102,50,7.0,2019-04-14 05:00:00
24111,48,8.0,2019-04-14 05:00:00
24139,8,11.0,2019-04-14 05:00:00
