,estacion,concentracion,dt
26822,48,19.0,2019-04-15 16:00:00
26837,55,40.0,2019-04-15 17:00:00
26838,60,1.0,2019-04-15 17:00:00
26852,36,40.0,2019-04-15 17:00:00
26861,38,24.0,2019-04-15 17:00:00
26864,57,2.0,2019-04-15 17:00:00
26866,50,22.0,2019-04-15 17:00:00
26873,24,24.0,2019-04-15 17:00:00
26875,18,25.0,2019-04-15 17:00:00
26886,48,19.0,2019-04-15 17:00:00
26890,40,27.0,2019-04-15 17:00:00
26893,8,29.0,2019-04-15 17:00:00
26901,47,12.0,2019-04-15 17:00:00
26910,18,39.0,2019-04-15 18:00:00
26920,55,50.0,2019-04-15 18:00:00
26928,60,30.0,2019-04-15 18:00:00
26929,24,40.0,2019-04-15 18:00:00
26933,36,57.0,2019-04-15 18:00:00
26944,57,23.0,2019-04-15 18:00:00
26947,38,41.0,2019-04-15 18:00:00
26962,8,40.0,2019-04-15 18:00:00
26963,48,25.0,2019-04-15 18:00:00
26970,40,33.0,2019-04-15 18:00:00
26978,50,31.0,2019-04-15 18:00:00
26979,47,24.0,2019-04-15 18:00:00
26984,48,22.0,2019-04-15 19:00:00
26997,55,99.0,2019-04-15 19:00:00
27000,36,68.0,2019-04-15 19:00:00
27001,18,37.0,2019-04-15 19:00:00
27010,8,39.0,2019-04-15 19:00:00
27011,57,69.0,2019-04-15 19:00:00
27027,47,18.0,2019-04-15 19:00:00
27035,40,97.0,2019-04-15 19:00:00
27044,38,30.0,2019-04-15 19:00:00
27046,60,55.0,2019-04-15 19:00:00
27050,24,36.0,2019-04-15 19:00:00
27053,50,40.0,2019-04-15 19:00:00
27056,40,70.0,2019-04-15 20:00:00
27061,48,16.0,2019-04-15 20:00:00
27063,57,41.0,2019-04-15 20:00:00
27064,18,26.0,2019-04-15 20:00:00
27066,60,34.0,2019-04-15 20:00:00
27078,8,23.0,2019-04-15 20:00:00
27080,38,20.0,2019-04-15 20:00:00
27093,50,24.0,2019-04-15 20:00:00
27098,36,53.0,2019-04-15 20:00:00
27099,47,10.0,2019-04-15 20:00:00
27123,24,22.0,2019-04-15 20:00:00
27128,55,28.0,2019-04-15 20:00:00
27136,18,28.0,2019-04-15 21:00:00
27138,55,25.0,2019-04-15 21:00:00
27141,47,7.0,2019-04-15 21:00:00
27146,38,16.0,2019-04-15 21:00:00
27167,8,18.0,2019-04-15 21:00:00
27168,48,14.0,2019-04-15 21:00:00
27169,60,16.0,2019-04-15 21:00:00
27171,40,27.0,2019-04-15 21:00:00
27196,50,18.0,2019-04-15 21:00:00
27201,24,18.0,2019-04-15 21:00:00
27203,36,77.0,2019-04-15 21:00:00
27204,57,15.0,2019-04-15 21:00:00
27221,8,16.0,2019-04-15 22:00:00
27227,36,26.0,2019-04-15 22:00:00
27232,48,11.0,2019-04-15 22:00:00
27254,24,14.0,2019-04-15 22:00:00
27257,47,5.0,2019-04-15 22:00:00
27264,18,25.0,2019-04-15 22:00:00
27265,50,13.0,2019-04-15 22:00:00
27267,57,2.0,2019-04-15 22:00:00
27268,40,23.0,2019-04-15 22:00:00
27271,38,11.0,2019-04-15 22:00:00
27279,55,24.0,2019-04-15 22:00:00
27280,60,1.0,2019-04-15 22:00:00
27286,40,2.0,2019-04-15 23:00:00
27292,36,15.0,2019-04-15 23:00:00
27293,55,4.0,2019-04-15 23:00:00
27300,48,9.0,2019-04-15 23:00:00
27316,60,1.0,2019-04-15 23:00:00
27324,50,7.0,2019-04-15 23:00:00
27328,18,18.0,2019-04-15 23:00:00
27329,24,3.0,2019-04-15 23:00:00
27332,38,6.0,2019-04-15 23:00:00
27337,8,8.0,2019-04-15 23:00:00
27341,47,3.0,2019-04-15 23:00:00
27349,57,1.0,2019-04-15 23:00:00
27367,50,17.0,2019-04-16 00:00:00
27370,55,13.0,2019-04-16 00:00:00
27373,38,18.0,2019-04-16 00:00:00
27376,36,21.0,2019-04-16 00:00:00
27378,8,19.0,2019-04-16 00:00:00
27379,57,18.0,2019-04-16 00:00:00
27387,24,15.0,2019-04-16 00:00:00
27395,18,28.0,2019-04-16 00:00:00
27398,47,14.0,2019-04-16 00:00:00
27403,48,16.0,2019-04-16 00:00:00
27416,40,38.0,2019-04-16 00:00:00
27425,60,18.0,2019-04-16 00:00:00
27447,24,3.0,2019-04-16 01:00:00
27449,38,3.0,2019-04-16 01:00:00
27450,40,5.0,2019-04-16 01:00:00
27451,36,6.0,2019-04-16 01:00:00
27453,60,13.0,2019-04-16 01:00:00
27475,57,15.0,2019-04-16 01:00:00
27493,18,11.0,2019-04-16 01:00:00
27495,47,2.0,2019-04-16 01:00:00
27499,55,1.0,2019-04-16 01:00:00
27501,48,3.0,2019-04-16 01:00:00
27502,8,5.0,2019-04-16 01:00:00
27506,50,7.0,2019-04-16 01:00:00
27515,48,2.0,2019-04-16 02:00:00
27516,50,3.0,2019-04-16 02:00:00
27520,38,5.0,2019-04-16 02:00:00
27522,55,3.0,2019-04-16 02:00:00
27545,24,2.0,2019-04-16 02:00:00
27546,36,5.0,2019-04-16 02:00:00
27561,47,2.0,2019-04-16 02:00:00
27564,8,4.0,2019-04-16 02:00:00
27568,57,3.0,2019-04-16 02:00:00
27575,40,5.0,2019-04-16 02:00:00
27576,18,11.0,2019-04-16 02:00:00
27578,60,3.0,2019-04-16 02:00:00
27599,24,1.0,2019-04-16 03:00:00
27604,57,3.0,2019-04-16 03:00:00
27605,36,7.0,2019-04-16 03:00:00
27615,55,1.0,2019-04-16 03:00:00
27621,8,27.0,2019-04-16 03:00:00
27631,60,1.0,2019-04-16 03:00:00
27634,50,3.0,2019-04-16 03:00:00
27638,38,5.0,2019-04-16 03:00:00
27641,47,2.0,2019-04-16 03:00:00
27642,40,3.0,2019-04-16 03:00:00
27646,48,1.0,2019-04-16 03:00:00
27647,18,22.0,2019-04-16 03:00:00
27669,36,5.0,2019-04-16 04:00:00
27678,57,3.0,2019-04-16 04:00:00
27684,60,6.0,2019-04-16 04:00:00
27693,24,1.0,2019-04-16 04:00:00
27694,18,40.0,2019-04-16 04:00:00
27696,38,5.0,2019-04-16 04:00:00
27698,8,17.0,2019-04-16 04:00:00
27701,40,9.0,2019-04-16 04:00:00
27707,47,4.0,2019-04-16 04:00:00
27725,55,4.0,2019-04-16 04:00:00
27730,48,5.0,2019-04-16 04:00:00
27736,50,3.0,2019-04-16 04:00:00
27744,55,9.0,2019-04-16 05:00:00
27746,24,1.0,2019-04-16 05:00:00
27751,18,11.0,2019-04-16 05:00:00
27766,57,8.0,2019-04-16 05:00:00
27767,40,5.0,2019-04-16 05:00:00
27769,38,7.0,2019-04-16 05:00:00
27777,8,9.0,2019-04-16 05:00:00
27796,60,5.0,2019-04-16 05:00:00
27798,50,5.0,2019-04-16 05:00:00
27799,48,3.0,2019-04-16 05:00:00
27800,36,6.0,2019-04-16 05:00:00
27807,47,7.0,2019-04-16 05:00:00
27817,18,14.0,2019-04-16 06:00:00
27831,48,7.0,2019-04-16 06:00:00
27832,60,2.0,2019-04-16 06:00:00
27840,47,4.0,2019-04-16 06:00:00
27841,24,2.0,2019-04-16 06:00:00
27846,38,4.0,2019-04-16 06:00:00
27851,36,3.0,2019-04-16 06:00:00
27852,8,4.0,2019-04-16 06:00:00
27870,55,14.0,2019-04-16 06:00:00
27883,50,10.0,2019-04-16 06:00:00
27884,57,2.0,2019-04-16 06:00:00
27886,40,5.0,2019-04-16 06:00:00
27905,48,4.0,2019-04-16 07:00:00
27917,18,13.0,2019-04-16 07:00:00
27919,55,14.0,2019-04-16 07:00:00
27921,50,11.0,2019-04-16 07:00:00
27924,24,3.0,2019-04-16 07:00:00
27926,60,3.0,2019-04-16 07:00:00
27938,36,8.0,2019-04-16 07:00:00
27946,57,4.0,2019-04-16 07:00:00
27948,8,9.0,2019-04-16 07:00:00
27950,38,7.0,2019-04-16 07:00:00
27960,40,12.0,2019-04-16 07:00:00
27961,47,3.0,2019-04-16 07:00:00
27973,36,16.0,2019-04-16 08:00:00
27980,57,11.0,2019-04-16 08:00:00
27988,8,15.0,2019-04-16 08:00:00
27992,24,3.0,2019-04-16 08:00:00
27996,60,9.0,2019-04-16 08:00:00
27998,47,6.0,2019-04-16 08:00:00
28008,55,24.0,2019-04-16 08:00:00
28010,40,21.0,2019-04-16 08:00:00
28017,38,9.0,2019-04-16 08:00:00
28036,18,18.0,2019-04-16 08:00:00
28037,50,21.0,2019-04-16 08:00:00
28040,48,8.0,2019-04-16 08:00:00
28048,57,10.0,2019-04-16 09:00:00
28058,24,6.0,2019-04-16 09:00:00
28063,18,21.0,2019-04-16 09:00:00
28073,55,20.0,2019-04-16 09:00:00
28091,48,14.0,2019-04-16 09:00:00
28099,60,19.0,2019-04-16 09:00:00
28102,50,34.0,2019-04-16 09:00:00
28108,36,227.0,2019-04-16 09:00:00
28109,40,36.0,2019-04-16 09:00:00
28113,38,19.0,2019-04-16 09:00:00
28114,47,7.0,2019-04-16 09:00:00
28115,8,24.0,2019-04-16 09:00:00
28124,38,37.0,2019-04-16 10:00:00
28127,18,32.0,2019-04-16 10:00:00
28132,50,33.0,2019-04-16 10:00:00
28151,60,14.0,2019-04-16 10:00:00
28157,8,35.0,2019-04-16 10:00:00
28158,24,12.0,2019-04-16 10:00:00
28169,40,44.0,2019-04-16 10:00:00
28171,55,28.0,2019-04-16 10:00:00
28172,36,105.0,2019-04-16 10:00:00
28181,57,16.0,2019-04-16 10:00:00
28185,48,25.0,2019-04-16 10:00:00
28193,47,8.0,2019-04-16 10:00:00
28202,57,9.0,2019-04-16 11:00:00
28204,36,35.0,2019-04-16 11:00:00
28207,40,14.0,2019-04-16 11:00:00
28211,50,28.0,2019-04-16 11:00:00
28213,18,40.0,2019-04-16 11:00:00
28214,24,21.0,2019-04-16 11:00:00
28235,55,25.0,2019-04-16 11:00:00
28241,48,21.0,2019-04-16 11:00:00
28242,8,29.0,2019-04-16 11:00:00
28262,47,13.0,2019-04-16 11:00:00
28267,60,9.0,2019-04-16 11:00:00
28271,38,28.0,2019-04-16 11:00:00
28273,18,31.0,2019-04-16 12:00:00
28274,55,26.0,2019-04-16 12:00:00
28283,24,19.0,2019-04-16 12:00:00
28285,48,14.0,2019-04-16 12:00:00
28291,50,11.0,2019-04-16 12:00:00
28321,40,6.0,2019-04-16 12:00:00
28322,57,1.0,2019-04-16 12:00:00
28325,60,2.0,2019-04-16 12:00:00
28333,38,14.0,2019-04-16 12:00:00
28335,36,27.0,2019-04-16 12:00:00
28339,47,10.0,2019-04-16 12:00:00
28346,8,19.0,2019-04-16 12:00:00
28370,8,11.0,2019-04-16 13:00:00
28374,18,3.0,2019-04-16 13:00:00
28381,60,4.0,2019-04-16 13:00:00
28385,57,1.0,2019-04-16 13:00:00
28387,47,1.0,2019-04-16 13:00:00
28388,50,15.0,2019-04-16 13:00:00
28392,38,11.0,2019-04-16 13:00:00
28406,40,7.0,2019-04-16 13:00:00
28408,48,12.0,2019-04-16 13:00:00
28412,55,25.0,2019-04-16 13:00:00
28416,36,25.0,2019-04-16 13:00:00
28419,24,10.0,2019-04-16 13:00:00
28439,36,41.0,2019-04-16 14:00:00
28447,47,6.0,2019-04-16 14:00:00
28451,18,8.0,2019-04-16 14:00:00
28454,55,14.0,2019-04-16 14:00:00
28460,38,17.0,2019-04-16 14:00:00
28462,48,16.0,2019-04-16 14:00:00
28484,24,10.0,2019-04-16 14:00:00
28486,57,5.0,2019-04-16 14:00:00
28490,40,6.0,2019-04-16 14:00:00
28492,60,2.0,2019-04-16 14:00:00
28495,8,11.0,2019-04-16 14:00:00
28496,50,18.0,2019-04-16 14:00:00
28506,48,10.0,2019-04-16 15:00:00
28513,8,15.0,2019-04-16 15:00:00
28515,38,17.0,2019-04-16 15:00:00
28517,57,3.0,2019-04-16 15:00:00
28523,55,15.0,2019-04-16 15:00:00
28533,47,9.0,2019-04-16 15:00:00
28534,36,23.0,2019-04-16 15:00:00
28535,60,7.0,2019-04-16 15:00:00
28537,18,8.0,2019-04-16 15:00:00
28541,50,27.0,2019-04-16 15:00:00
28560,24,10.0,2019-04-16 15:00:00
28571,40,3.0,2019-04-16 15:00:00
28580,47,8.0,2019-04-16 16:00:00
28598,48,17.0,2019-04-16 16:00:00
28601,50,32.0,2019-04-16 16:00:00
28602,38,10.0,2019-04-16 16:00:00
28605,40,8.0,2019-04-16 16:00:00
28606,8,20.0,2019-04-16 16:00:00
28619,24,5.0,2019-04-16 16:00:00
28621,60,7.0,2019-04-16 16:00:00
28623,18,7.0,2019-04-16 16:00:00
28627,55,4.0,2019-04-16 16:00:00
28638,36,35.0,2019-04-16 16:00:00
28640,57,4.0,2019-04-16 16:00:00
28656,18,11.0,2019-04-16 17:00:00
28661,48,7.0,2019-04-16 17:00:00
28663,8,12.0,2019-04-16 17:00:00
28675,36,103.0,2019-04-16 17:00:00
28677,55,23.0,2019-04-16 17:00:00
28701,38,9.0,2019-04-16 17:00:00
28705,24,5.0,2019-04-16 17:00:00
28715,50,11.0,2019-04-16 17:00:00
28718,57,7.0,2019-04-16 17:00:00
28722,47,10.0,2019-04-16 17:00:00
28724,40,14.0,2019-04-16 17:00:00
28726,60,4.0,2019-04-16 17:00:00
28729,24,9.0,2019-04-16 18:00:00
28733,8,15.0,2019-04-16 18:00:00
28735,47,9.0,2019-04-16 18:00:00
28742,18,10.0,2019-04-16 18:00:00
28744,48,8.0,2019-04-16 18:00:00
28751,57,18.0,2019-04-16 18:00:00
28768,36,97.0,2019-04-16 18:00:00
28771,60,13.0,2019-04-16 18:00:00
28787,38,15.0,2019-04-16 18:00:00
28790,50,8.0,2019-04-16 18:00:00
28791,55,17.0,2019-04-16 18:00:00
28801,40,5.0,2019-04-16 18:00:00
28805,40,3.0,2019-04-16 19:00:00
28806,8,16.0,2019-04-16 19:00:00
28807,38,15.0,2019-04-16 19:00:00
28810,48,13.0,2019-04-16 19:00:00
28815,24,9.0,2019-04-16 19:00:00
28830,47,7.0,2019-04-16 19:00:00
28849,36,91.0,2019-04-16 19:00:00
28853,50,10.0,2019-04-16 19:00:00
28868,60,2.0,2019-04-16 19:00:00
28869,18,11.0,2019-04-16 19:00:00
28874,57,3.0,2019-04-16 19:00:00
28875,55,19.0,2019-04-16 19:00:00
28880,57,12.0,2019-04-16 20:00:00
28888,60,7.0,2019-04-16 20:00:00
28890,47,8.0,2019-04-16 20:00:00
28891,36,24.0,2019-04-16 20:00:00
28896,8,18.0,2019-04-16 20:00:00
28903,50,6.0,2019-04-16 20:00:00
28905,18,12.0,2019-04-16 20:00:00
28909,48,6.0,2019-04-16 20:00:00
28917,24,8.0,2019-04-16 20:00:00
28932,38,9.0,2019-04-16 20:00:00
28952,40,10.0,2019-04-16 20:00:00
28954,55,15.0,2019-04-16 20:00:00
28956,60,4.0,2019-04-16 21:00:00
28958,40,9.0,2019-04-16 21:00:00
28974,55,5.0,2019-04-16 21:00:00
28984,18,11.0,2019-04-16 21:00:00
28997,38,13.0,2019-04-16 21:00:00
29006,8,22.0,2019-04-16 21:00:00
29007,48,6.0,2019-04-16 21:00:00
29008,36,25.0,2019-04-16 21:00:00
29022,47,3.0,2019-04-16 21:00:00
29028,24,9.0,2019-04-16 21:00:00
29029,50,14.0,2019-04-16 21:00:00
29030,57,1.0,2019-04-16 21:00:00
29032,47,6.0,2019-04-16 22:00:00
29040,55,4.0,2019-04-16 22:00:00
29043,36,13.0,2019-04-16 22:00:00
29045,24,12.0,2019-04-16 22:00:00
29048,57,20.0,2019-04-16 22:00:00
29059,8,32.0,2019-04-16 22:00:00
29078,40,16.0,2019-04-16 22:00:00
29080,60,28.0,2019-04-16 22:00:00
29087,48,12.0,2019-04-16 22:00:00
29088,50,14.0,2019-04-16 22:00:00
29096,38,16.0,2019-04-16 22:00:00
29097,18,17.0,2019-04-16 22:00:00
29122,55,12.0,2019-04-16 23:00:00
29126,38,16.0,2019-04-16 23:00:00
29129,48,13.0,2019-04-16 23:00:00
29134,50,14.0,2019-04-16 23:00:00
29146,24,15.0,2019-04-16 23:00:00
29147,36,20.0,2019-04-16 23:00:00
29149,57,24.0,2019-04-16 23:00:00
29154,47,14.0,2019-04-16 23:00:00
29159,8,28.0,2019-04-16 23:00:00
29170,60,23.0,2019-04-16 23:00:00
29171,40,16.0,2019-04-16 23:00:00
29179,18,18.0,2019-04-16 23:00:00
29188,18,31.0,2019-04-17 00:00:00
29189,50,31.0,2019-04-17 00:00:00
29191,36,29.0,2019-04-17 00:00:00
29197,24,25.0,2019-04-17 00:00:00
29212,48,28.0,2019-04-17 00:00:00
29217,40,36.0,2019-04-17 00:00:00
29227,55,41.0,2019-04-17 00:00:00
29229,57,35.0,2019-04-17 00:00:00
29238,38,22.0,2019-04-17 00:00:00
29241,60,24.0,2019-04-17 00:00:00
29251,47,12.0,2019-04-17 00:00:00
29257,8,18.0,2019-04-17 00:00:00
29277,57,125.0,2019-04-17 01:00:00
29278,8,18.0,2019-04-17 01:00:00
29292,24,20.0,2019-04-17 01:00:00
29295,60,121.0,2019-04-17 01:00:00
29297,55,23.0,2019-04-17 01:00:00
29298,40,102.0,2019-04-17 01:00:00
29308,36,18.0,2019-04-17 01:00:00
29314,48,15.0,2019-04-17 01:00:00
29322,50,14.0,2019-04-17 01:00:00
29331,18,21.0,2019-04-17 01:00:00
29334,47,13.0,2019-04-17 01:00:00
29335,38,23.0,2019-04-17 01:00:00
29338,40,32.0,2019-04-17 02:00:00
29349,8,24.0,2019-04-17 02:00:00
29357,38,29.0,2019-04-17 02:00:00
29362,24,22.0,2019-04-17 02:00:00
29363,60,22.0,2019-04-17 02:00:00
29373,48,24.0,2019-04-17 02:00:00
29377,57,23.0,2019-04-17 02:00:00
29390,36,26.0,2019-04-17 02:00:00
29392,50,24.0,2019-04-17 02:00:00
29396,55,31.0,2019-04-17 02:00:00
29398,18,23.0,2019-04-17 02:00:00
29401,47,10.0,2019-04-17 02:00:00
29424,18,19.0,2019-04-17 03:00:00
29430,36,22.0,2019-04-17 03:00:00
29431,40,12.0,2019-04-17 03:00:00
29432,8,13.0,2019-04-17 03:00:00
29435,55,25.0,2019-04-17 03:00:00
29445,38,25.0,2019-04-17 03:00:00
29451,60,11.0,2019-04-17 03:00:00
29452,24,18.0,2019-04-17 03:00:00
29454,47,9.0,2019-04-17 03:00:00
29456,57,12.0,2019-04-17 03:00:00
29467,50,25.0,2019-04-17 03:00:00
29473,48,22.0,2019-04-17 03:00:00
29493,50,19.0,2019-04-17 04:00:00
29507,57,9.0,2019-04-17 04:00:00
29509,18,16.0,2019-04-17 04:00:00
29514,24,18.0,2019-04-17 04:00:00
29518,36,19.0,2019-04-17 04:00:00
29527,40,10.0,2019-04-17 04:00:00
29533,47,12.0,2019-04-17 04:00:00
29535,8,13.0,2019-04-17 04:00:00
29540,60,7.0,2019-04-17 04:00:00
29554,55,19.0,2019-04-17 04:00:00
29555,48,16.0,2019-04-17 04:00:00
29560,38,20.0,2019-04-17 04:00:00
29564,18,16.0,2019-04-17 05:00:00
29566,40,7.0,2019-04-17 05:00:00
29569,24,19.0,2019-04-17 05:00:00
29579,50,13.0,2019-04-17 05:00:00
29589,47,6.0,2019-04-17 05:00:00
29590,38,17.0,2019-04-17 05:00:00
29594,48,15.0,2019-04-17 05:00:00
29610,60,3.0,2019-04-17 05:00:00
29612,8,19.0,2019-04-17 05:00:00
29626,57,4.0,2019-04-17 05:00:00
29634,55,18.0,2019-04-17 05:00:00
29638,36,16.0,2019-04-17 05:00:00
29646,18,17.0,2019-04-17 06:00:00
29654,24,16.0,2019-04-17 06:00:00
29657,57,6.0,2019-04-17 06:00:00
29664,8,19.0,2019-04-17 06:00:00
29665,36,13.0,2019-04-17 06:00:00
29669,40,10.0,2019-04-17 06:00:00
29673,55,17.0,2019-04-17 06:00:00
29692,50,13.0,2019-04-17 06:00:00
29701,38,17.0,2019-04-17 06:00:00
29702,60,5.0,2019-04-17 06:00:00
29707,48,15.0,2019-04-17 06:00:00
29715,47,9.0,2019-04-17 06:00:00
29722,60,7.0,2019-04-17 07:00:00
29727,18,19.0,2019-04-17 07:00:00
29746,8,20.0,2019-04-17 07:00:00
29749,50,15.0,2019-04-17 07:00:00
29750,55,16.0,2019-04-17 07:00:00
29751,57,8.0,2019-04-17 07:00:00
29765,24,20.0,2019-04-17 07:00:00
29767,48,15.0,2019-04-17 07:00:00
29775,40,14.0,2019-04-17 07:00:00
29784,47,10.0,2019-04-17 07:00:00
29786,38,18.0,2019-04-17 07:00:00
29788,36,18.0,2019-04-17 07:00:00
29796,55,19.0,2019-04-17 08:00:00
29800,24,22.0,2019-04-17 08:00:00
29801,48,19.0,2019-04-17 08:00:00
29805,8,21.0,2019-04-17 08:00:00
29815,36,25.0,2019-04-17 08:00:00
29827,47,7.0,2019-04-17 08:00:00
29829,40,20.0,2019-04-17 08:00:00
29837,57,11.0,2019-04-17 08:00:00
29838,60,12.0,2019-04-17 08:00:00
29856,38,20.0,2019-04-17 08:00:00
29866,50,21.0,2019-04-17 08:00:00
29867,18,20.0,2019-04-17 08:00:00
29871,8,23.0,2019-04-17 09:00:00
29875,18,29.0,2019-04-17 09:00:00
29877,48,19.0,2019-04-17 09:00:00
29883,57,16.0,2019-04-17 09:00:00
29887,40,26.0,2019-04-17 09:00:00
29888,60,16.0,2019-04-17 09:00:00
29903,38,24.0,2019-04-17 09:00:00
29906,47,12.0,2019-04-17 09:00:00
29918,24,19.0,2019-04-17 09:00:00
29919,50,23.0,2019-04-17 09:00:00
29933,36,25.0,2019-04-17 09:00:00
29935,55,22.0,2019-04-17 09:00:00
29945,50,22.0,2019-04-17 10:00:00
29947,48,18.0,2019-04-17 10:00:00
29950,55,25.0,2019-04-17 10:00:00
29965,36,33.0,2019-04-17 10:00:00
29966,8,31.0,2019-04-17 10:00:00
29970,60,15.0,2019-04-17 10:00:00
29975,24,20.0,2019-04-17 10:00:00
29988,38,25.0,2019-04-17 10:00:00
29990,47,13.0,2019-04-17 10:00:00
29998,40,20.0,2019-04-17 10:00:00
30004,57,14.0,2019-04-17 10:00:00
30019,18,35.0,2019-04-17 10:00:00
30022,24,23.0,2019-04-17 11:00:00
30026,18,31.0,2019-04-17 11:00:00
30029,48,18.0,2019-04-17 11:00:00
30035,47,13.0,2019-04-17 11:00:00
30038,50,20.0,2019-04-17 11:00:00
30046,57,11.0,2019-04-17 11:00:00
30047,60,13.0,2019-04-17 11:00:00
30059,55,25.0,2019-04-17 11:00:00
30066,38,25.0,2019-04-17 11:00:00
30071,8,35.0,2019-04-17 11:00:00
30073,36,28.0,2019-04-17 11:00:00
30084,40,17.0,2019-04-17 11:00:00
30097,55,27.0,2019-04-17 12:00:00
30106,47,10.0,2019-04-17 12:00:00
30117,40,24.0,2019-04-17 12:00:00
30119,48,22.0,2019-04-17 12:00:00
30122,57,16.0,2019-04-17 12:00:00
30128,50,20.0,2019-04-17 12:00:00
30136,18,27.0,2019-04-17 12:00:00
30140,8,25.0,2019-04-17 12:00:00
30150,36,27.0,2019-04-17 12:00:00
30155,60,15.0,2019-04-17 12:00:00
30159,38,24.0,2019-04-17 12:00:00
30166,24,21.0,2019-04-17 12:00:00
30178,57,17.0,2019-04-17 13:00:00
30188,18,31.0,2019-04-17 13:00:00
30189,60,16.0,2019-04-17 13:00:00
30196,8,30.0,2019-04-17 13:00:00
30205,48,24.0,2019-04-17 13:00:00
30212,36,26.0,2019-04-17 13:00:00
30217,38,27.0,2019-04-17 13:00:00
30221,47,12.0,2019-04-17 13:00:00
30228,24,21.0,2019-04-17 13:00:00
30236,55,31.0,2019-04-17 13:00:00
30244,50,22.0,2019-04-17 13:00:00
30246,40,13.0,2019-04-17 13:00:00
30252,24,25.0,2019-04-17 14:00:00
30256,38,28.0,2019-04-17 14:00:00
30263,36,30.0,2019-04-17 14:00:00
30275,40,16.0,2019-04-17 14:00:00
30282,47,14.0,2019-04-17 14:00:00
30292,55,31.0,2019-04-17 14:00:00
30295,8,31.0,2019-04-17 14:00:00
30299,50,22.0,2019-04-17 14:00:00
30304,18,32.0,2019-04-17 14:00:00
30306,57,12.0,2019-04-17 14:00:00
30312,48,29.0,2019-04-17 14:00:00
30316,60,14.0,2019-04-17 14:00:00
30328,47,15.0,2019-04-17 15:00:00
30331,48,28.0,2019-04-17 15:00:00
30339,40,15.0,2019-04-17 15:00:00
30341,55,36.0,2019-04-17 15:00:00
30349,8,35.0,2019-04-17 15:00:00
30352,24,23.0,2019-04-17 15:00:00
30365,18,30.0,2019-04-17 15:00:00
30370,38,28.0,2019-04-17 15:00:00
30374,57,2.0,2019-04-17 15:00:00
30387,60,4.0,2019-04-17 15:00:00
30389,50,23.0,2019-04-17 15:00:00
30392,36,42.0,2019-04-17 15:00:00
30407,47,12.0,2019-04-17 16:00:00
30411,57,20.0,2019-04-17 16:00:00
30413,60,14.0,2019-04-17 16:00:00
30415,38,28.0,2019-04-17 16:00:00
30421,8,38.0,2019-04-17 16:00:00
30422,18,25.0,2019-04-17 16:00:00
30424,24,24.0,2019-04-17 16:00:00
30437,50,25.0,2019-04-17 16:00:00
30445,40,16.0,2019-04-17 16:00:00
30462,48,28.0,2019-04-17 16:00:00
30467,36,51.0,2019-04-17 16:00:00
30469,55,38.0,2019-04-17 16:00:00
30476,47,13.0,2019-04-17 17:00:00
30477,50,19.0,2019-04-17 17:00:00
30488,38,37.0,2019-04-17 17:00:00
30492,40,19.0,2019-04-17 17:00:00
30498,18,27.0,2019-04-17 17:00:00
30500,57,8.0,2019-04-17 17:00:00
30509,24,28.0,2019-04-17 17:00:00
30510,60,10.0,2019-04-17 17:00:00
30511,48,28.0,2019-04-17 17:00:00
30521,36,107.0,2019-04-17 17:00:00
30528,8,33.0,2019-04-17 17:00:00
30529,55,41.0,2019-04-17 17:00:00
30552,50,28.0,2019-04-17 18:00:00
30553,55,53.0,2019-04-17 18:00:00
30564,36,119.0,2019-04-17 18:00:00
30565,40,65.0,2019-04-17 18:00:00
30566,48,33.0,2019-04-17 18:00:00
30571,47,19.0,2019-04-17 18:00:00
30575,38,43.0,2019-04-17 18:00:00
30590,57,55.0,2019-04-17 18:00:00
30608,18,36.0,2019-04-17 18:00:00
30613,60,48.0,2019-04-17 18:00:00
30615,24,41.0,2019-04-17 18:00:00
30617,8,39.0,2019-04-17 18:00:00
30629,36,79.0,2019-04-17 19:00:00
30634,50,40.0,2019-04-17 19:00:00
30644,60,47.0,2019-04-17 19:00:00
30653,47,25.0,2019-04-17 19:00:00
30659,24,41.0,2019-04-17 19:00:00
30664,18,34.0,2019-04-17 19:00:00
30669,55,55.0,2019-04-17 19:00:00
30671,40,40.0,2019-04-17 19:00:00
30685,8,43.0,2019-04-17 19:00:00
30691,48,34.0,2019-04-17 19:00:00
30694,57,44.0,2019-04-17 19:00:00
30696,38,43.0,2019-04-17 19:00:00
30704,48,36.0,2019-04-17 20:00:00
30709,57,41.0,2019-04-17 20:00:00
30710,18,41.0,2019-04-17 20:00:00
30713,36,52.0,2019-04-17 20:00:00
30717,50,41.0,2019-04-17 20:00:00
30723,60,48.0,2019-04-17 20:00:00
30725,55,36.0,2019-04-17 20:00:00
30729,38,44.0,2019-04-17 20:00:00
30737,47,17.0,2019-04-17 20:00:00
30747,24,39.0,2019-04-17 20:00:00
30762,8,55.0,2019-04-17 20:00:00
30766,40,65.0,2019-04-17 20:00:00
30780,50,48.0,2019-04-17 21:00:00
30792,48,35.0,2019-04-17 21:00:00
30795,8,35.0,2019-04-17 21:00:00
30798,47,17.0,2019-04-17 21:00:00
30815,18,38.0,2019-04-17 21:00:00
30821,38,31.0,2019-04-17 21:00:00
30825,60,45.0,2019-04-17 21:00:00
30826,40,55.0,2019-04-17 21:00:00
30830,36,45.0,2019-04-17 21:00:00
30832,57,48.0,2019-04-17 21:00:00
