,estacion,concentracion,dt
25552,27,90.88,2019-04-15 00:00:00
25554,17,91.02,2019-04-15 00:00:00
25556,49,101.3,2019-04-15 00:00:00
25563,54,98.76,2019-04-15 00:00:00
25567,39,94.13,2019-04-15 00:00:00
25568,60,103.5,2019-04-15 00:00:00
25573,8,75.59,2019-04-15 00:00:00
25575,16,65.69,2019-04-15 00:00:00
25578,56,107.5,2019-04-15 00:00:00
25590,18,109.7,2019-04-15 00:00:00
25600,24,108.2,2019-04-15 00:00:00
25607,58,97.82,2019-04-15 00:00:00
25613,18,27.54,2019-04-15 01:00:00
25615,60,42.81,2019-04-15 01:00:00
25626,27,4.71,2019-04-15 01:00:00
25632,49,29.65,2019-04-15 01:00:00
25633,56,18.12,2019-04-15 01:00:00
25642,17,33.26,2019-04-15 01:00:00
25645,39,35.5,2019-04-15 01:00:00
25656,35,44.11,2019-04-15 01:00:00
25661,59,14.92,2019-04-15 01:00:00
25668,16,9.65,2019-04-15 01:00:00
25673,24,46.55,2019-04-15 01:00:00
25674,8,24.72,2019-04-15 01:00:00
25677,58,31.47,2019-04-15 01:00:00
25678,54,27.55,2019-04-15 01:00:00
25690,54,35.45,2019-04-15 02:00:00
25693,58,24.27,2019-04-15 02:00:00
25694,27,12.97,2019-04-15 02:00:00
25696,8,21.87,2019-04-15 02:00:00
25710,59,5.68,2019-04-15 02:00:00
25715,35,29.41,2019-04-15 02:00:00
25716,24,42.28,2019-04-15 02:00:00
25717,16,8.85,2019-04-15 02:00:00
25738,17,31.07,2019-04-15 02:00:00
25745,39,28.73,2019-04-15 02:00:00
25749,56,19.57,2019-04-15 02:00:00
25750,18,27.84,2019-04-15 02:00:00
25751,60,19.01,2019-04-15 02:00:00
25760,49,21.12,2019-04-15 02:00:00
25774,59,8.63,2019-04-15 03:00:00
25775,16,7.48,2019-04-15 03:00:00
25783,58,22.72,2019-04-15 03:00:00
25785,18,28.55,2019-04-15 03:00:00
25797,24,28.15,2019-04-15 03:00:00
25802,39,30.89,2019-04-15 03:00:00
25803,8,20.91,2019-04-15 03:00:00
25807,27,13.33,2019-04-15 03:00:00
25808,54,26.28,2019-04-15 03:00:00
25816,56,10.74,2019-04-15 03:00:00
25821,60,19.56,2019-04-15 03:00:00
25827,17,24.28,2019-04-15 03:00:00
25831,35,17.43,2019-04-15 03:00:00
25837,49,11.77,2019-04-15 03:00:00
25844,18,10.36,2019-04-15 04:00:00
25847,49,10.27,2019-04-15 04:00:00
25851,24,20.15,2019-04-15 04:00:00
25861,17,17.71,2019-04-15 04:00:00
25863,8,15.6,2019-04-15 04:00:00
25867,54,28.8,2019-04-15 04:00:00
25876,59,5.07,2019-04-15 04:00:00
25878,56,9.76,2019-04-15 04:00:00
25881,39,3.13,2019-04-15 04:00:00
25890,58,19.37,2019-04-15 04:00:00
25892,27,11.66,2019-04-15 04:00:00
25895,60,14.74,2019-04-15 04:00:00
25901,35,10.0,2019-04-15 04:00:00
25915,16,2.68,2019-04-15 04:00:00
25918,59,10.21,2019-04-15 05:00:00
25920,35,8.44,2019-04-15 05:00:00
25924,49,9.93,2019-04-15 05:00:00
25929,8,13.2,2019-04-15 05:00:00
25930,60,23.31,2019-04-15 05:00:00
25931,54,20.17,2019-04-15 05:00:00
25932,56,15.53,2019-04-15 05:00:00
25936,58,16.59,2019-04-15 05:00:00
25952,17,7.7,2019-04-15 05:00:00
25956,39,1.0,2019-04-15 05:00:00
25962,27,14.35,2019-04-15 05:00:00
25970,16,0.85,2019-04-15 05:00:00
25974,24,15.78,2019-04-15 05:00:00
25986,18,12.81,2019-04-15 05:00:00
25994,59,14.35,2019-04-15 06:00:00
25995,39,1.44,2019-04-15 06:00:00
25997,56,12.31,2019-04-15 06:00:00
26016,54,4.13,2019-04-15 06:00:00
26017,27,7.94,2019-04-15 06:00:00
26027,58,12.71,2019-04-15 06:00:00
26028,24,12.52,2019-04-15 06:00:00
26033,16,3.56,2019-04-15 06:00:00
26040,60,18.26,2019-04-15 06:00:00
26042,35,5.73,2019-04-15 06:00:00
26046,18,9.8,2019-04-15 06:00:00
26052,17,4.1,2019-04-15 06:00:00
26057,49,10.13,2019-04-15 06:00:00
26067,8,11.76,2019-04-15 06:00:00
26068,60,12.04,2019-04-15 07:00:00
26069,58,9.82,2019-04-15 07:00:00
26076,59,15.95,2019-04-15 07:00:00
26077,18,6.42,2019-04-15 07:00:00
26081,39,7.45,2019-04-15 07:00:00
26094,16,6.12,2019-04-15 07:00:00
26097,49,4.49,2019-04-15 07:00:00
26103,8,4.65,2019-04-15 07:00:00
26119,56,10.7,2019-04-15 07:00:00
26122,27,4.2,2019-04-15 07:00:00
26125,24,10.4,2019-04-15 07:00:00
26128,17,3.87,2019-04-15 07:00:00
26138,35,5.37,2019-04-15 07:00:00
26143,54,2.65,2019-04-15 07:00:00
26147,27,2.09,2019-04-15 08:00:00
26154,24,11.2,2019-04-15 08:00:00
26159,35,12.38,2019-04-15 08:00:00
26169,39,1.0,2019-04-15 08:00:00
26174,17,4.0,2019-04-15 08:00:00
26178,18,2.13,2019-04-15 08:00:00
26180,54,2.69,2019-04-15 08:00:00
26182,59,6.57,2019-04-15 08:00:00
26183,16,1.58,2019-04-15 08:00:00
26195,56,7.5,2019-04-15 08:00:00
26208,60,4.35,2019-04-15 08:00:00
26211,58,4.45,2019-04-15 08:00:00
26215,49,3.12,2019-04-15 08:00:00
26219,8,4.8,2019-04-15 08:00:00
26222,49,3.31,2019-04-15 09:00:00
26230,16,0.87,2019-04-15 09:00:00
26232,58,6.21,2019-04-15 09:00:00
26243,8,5.92,2019-04-15 09:00:00
26245,39,1.27,2019-04-15 09:00:00
26252,60,7.84,2019-04-15 09:00:00
26259,59,5.0,2019-04-15 09:00:00
26262,24,3.28,2019-04-15 09:00:00
26268,54,3.7,2019-04-15 09:00:00
26271,27,4.83,2019-04-15 09:00:00
26273,56,8.83,2019-04-15 09:00:00
26274,17,4.46,2019-04-15 09:00:00
26275,18,3.15,2019-04-15 09:00:00
26289,35,6.02,2019-04-15 09:00:00
26301,39,4.93,2019-04-15 10:00:00
26302,16,1.04,2019-04-15 10:00:00
26304,35,7.79,2019-04-15 10:00:00
26312,27,10.65,2019-04-15 10:00:00
26314,8,8.03,2019-04-15 10:00:00
26325,24,4.41,2019-04-15 10:00:00
26340,58,17.97,2019-04-15 10:00:00
26346,59,8.61,2019-04-15 10:00:00
26351,49,3.95,2019-04-15 10:00:00
26355,17,5.67,2019-04-15 10:00:00
26356,54,6.51,2019-04-15 10:00:00
26360,18,4.05,2019-04-15 10:00:00
26366,56,9.36,2019-04-15 10:00:00
26369,60,13.08,2019-04-15 10:00:00
26373,24,6.21,2019-04-15 11:00:00
26377,27,13.39,2019-04-15 11:00:00
26381,35,10.81,2019-04-15 11:00:00
26390,60,16.94,2019-04-15 11:00:00
26392,49,7.51,2019-04-15 11:00:00
26405,39,7.84,2019-04-15 11:00:00
26415,54,10.65,2019-04-15 11:00:00
26418,59,13.01,2019-04-15 11:00:00
26420,58,22.16,2019-04-15 11:00:00
26425,8,10.43,2019-04-15 11:00:00
26429,18,5.14,2019-04-15 11:00:00
26430,56,11.26,2019-04-15 11:00:00
26439,17,10.85,2019-04-15 11:00:00
26446,16,1.59,2019-04-15 11:00:00
26459,58,35.2,2019-04-15 12:00:00
26467,39,12.45,2019-04-15 12:00:00
26469,56,19.72,2019-04-15 12:00:00
26470,8,13.55,2019-04-15 12:00:00
26478,59,18.74,2019-04-15 12:00:00
26479,17,16.67,2019-04-15 12:00:00
26480,60,18.45,2019-04-15 12:00:00
26481,24,15.34,2019-04-15 12:00:00
26482,16,2.2,2019-04-15 12:00:00
26490,54,22.15,2019-04-15 12:00:00
26498,35,17.93,2019-04-15 12:00:00
26513,49,8.86,2019-04-15 12:00:00
26514,18,15.42,2019-04-15 12:00:00
26516,27,20.56,2019-04-15 12:00:00
26527,54,35.56,2019-04-15 13:00:00
26537,56,28.84,2019-04-15 13:00:00
26550,24,28.7,2019-04-15 13:00:00
26557,49,28.6,2019-04-15 13:00:00
26558,39,22.06,2019-04-15 13:00:00
26561,35,29.91,2019-04-15 13:00:00
26570,27,23.96,2019-04-15 13:00:00
26572,17,32.88,2019-04-15 13:00:00
26575,8,27.92,2019-04-15 13:00:00
26582,58,32.53,2019-04-15 13:00:00
26589,59,29.09,2019-04-15 13:00:00
26593,18,32.72,2019-04-15 13:00:00
26595,60,25.2,2019-04-15 13:00:00
26599,16,5.36,2019-04-15 13:00:00
26605,18,54.22,2019-04-15 14:00:00
26614,35,52.6,2019-04-15 14:00:00
26620,54,51.65,2019-04-15 14:00:00
26621,56,45.4,2019-04-15 14:00:00
26626,49,52.27,2019-04-15 14:00:00
26630,27,46.43,2019-04-15 14:00:00
26636,24,45.87,2019-04-15 14:00:00
26642,16,16.84,2019-04-15 14:00:00
26643,17,50.87,2019-04-15 14:00:00
26653,58,53.51,2019-04-15 14:00:00
26654,39,41.71,2019-04-15 14:00:00
26658,59,54.33,2019-04-15 14:00:00
26668,60,47.97,2019-04-15 14:00:00
26674,8,41.36,2019-04-15 14:00:00
26676,17,67.02,2019-04-15 15:00:00
26678,49,68.5,2019-04-15 15:00:00
26687,56,64.46,2019-04-15 15:00:00
26693,54,62.55,2019-04-15 15:00:00
26703,18,75.88,2019-04-15 15:00:00
26713,35,69.03,2019-04-15 15:00:00
26717,27,64.16,2019-04-15 15:00:00
26720,24,72.23,2019-04-15 15:00:00
26730,8,54.76,2019-04-15 15:00:00
26732,58,66.08,2019-04-15 15:00:00
26735,59,68.81,2019-04-15 15:00:00
26740,39,58.01,2019-04-15 15:00:00
26743,60,70.83,2019-04-15 15:00:00
26751,16,32.05,2019-04-15 15:00:00
26753,54,0.0,2019-04-15 16:00:00
26757,16,47.17,2019-04-15 16:00:00
26770,18,90.57,2019-04-15 16:00:00
26771,56,81.22,2019-04-15 16:00:00
26778,17,81.97,2019-04-15 16:00:00
26780,49,81.62,2019-04-15 16:00:00
26795,39,74.71,2019-04-15 16:00:00
26806,35,82.76,2019-04-15 16:00:00
26807,27,78.8,2019-04-15 16:00:00
26812,59,80.12,2019-04-15 16:00:00
26813,24,87.97,2019-04-15 16:00:00
26815,58,88.91,2019-04-15 16:00:00
26825,8,62.55,2019-04-15 16:00:00
26826,60,83.34,2019-04-15 16:00:00
26829,56,89.42,2019-04-15 17:00:00
26830,54,84.12,2019-04-15 17:00:00
26836,17,84.0,2019-04-15 17:00:00
26843,39,83.07,2019-04-15 17:00:00
26845,27,85.43,2019-04-15 17:00:00
26846,16,52.42,2019-04-15 17:00:00
26847,58,97.96,2019-04-15 17:00:00
26849,49,90.03,2019-04-15 17:00:00
26859,60,94.02,2019-04-15 17:00:00
26874,18,98.91,2019-04-15 17:00:00
26876,59,86.74,2019-04-15 17:00:00
26877,35,90.67,2019-04-15 17:00:00
26881,24,96.54,2019-04-15 17:00:00
26895,8,68.42,2019-04-15 17:00:00
26904,60,98.9,2019-04-15 18:00:00
26905,27,91.63,2019-04-15 18:00:00
26915,18,105.3,2019-04-15 18:00:00
26919,39,87.59,2019-04-15 18:00:00
26925,35,95.85,2019-04-15 18:00:00
26932,59,93.73,2019-04-15 18:00:00
26937,24,100.3,2019-04-15 18:00:00
26938,58,99.81,2019-04-15 18:00:00
26951,56,93.73,2019-04-15 18:00:00
26956,17,92.06,2019-04-15 18:00:00
26967,8,73.07,2019-04-15 18:00:00
26969,49,94.65,2019-04-15 18:00:00
26974,16,63.93,2019-04-15 18:00:00
26977,54,89.34,2019-04-15 18:00:00
26983,49,97.66,2019-04-15 19:00:00
26987,18,103.6,2019-04-15 19:00:00
26991,8,66.85,2019-04-15 19:00:00
27007,56,93.73,2019-04-15 19:00:00
27016,35,93.88,2019-04-15 19:00:00
27021,58,102.3,2019-04-15 19:00:00
27028,17,89.1,2019-04-15 19:00:00
27033,24,101.5,2019-04-15 19:00:00
27036,39,86.3,2019-04-15 19:00:00
27039,54,94.5,2019-04-15 19:00:00
27040,16,63.52,2019-04-15 19:00:00
27041,60,99.72,2019-04-15 19:00:00
27052,59,95.37,2019-04-15 19:00:00
27054,27,94.74,2019-04-15 19:00:00
27057,18,89.34,2019-04-15 20:00:00
27065,60,92.44,2019-04-15 20:00:00
27070,8,59.67,2019-04-15 20:00:00
27083,17,78.26,2019-04-15 20:00:00
27086,39,78.4,2019-04-15 20:00:00
27092,49,88.32,2019-04-15 20:00:00
27096,59,88.24,2019-04-15 20:00:00
27102,16,63.72,2019-04-15 20:00:00
27109,58,94.77,2019-04-15 20:00:00
27112,56,87.38,2019-04-15 20:00:00
27116,35,84.53,2019-04-15 20:00:00
27117,27,88.47,2019-04-15 20:00:00
27121,24,92.79,2019-04-15 20:00:00
27125,54,84.68,2019-04-15 20:00:00
27134,8,60.69,2019-04-15 21:00:00
27147,58,96.43,2019-04-15 21:00:00
27148,18,89.81,2019-04-15 21:00:00
27158,56,88.02,2019-04-15 21:00:00
27164,24,94.08,2019-04-15 21:00:00
27174,59,87.8,2019-04-15 21:00:00
27176,49,86.83,2019-04-15 21:00:00
27180,16,60.9,2019-04-15 21:00:00
27186,39,81.17,2019-04-15 21:00:00
27187,35,78.48,2019-04-15 21:00:00
27190,60,93.53,2019-04-15 21:00:00
27195,27,87.72,2019-04-15 21:00:00
27197,17,77.85,2019-04-15 21:00:00
27202,54,81.04,2019-04-15 21:00:00
27211,35,68.64,2019-04-15 22:00:00
27215,18,87.01,2019-04-15 22:00:00
27217,59,89.97,2019-04-15 22:00:00
27218,8,64.31,2019-04-15 22:00:00
27220,24,88.98,2019-04-15 22:00:00
27225,39,83.88,2019-04-15 22:00:00
27230,56,86.14,2019-04-15 22:00:00
27239,27,86.46,2019-04-15 22:00:00
27250,49,82.31,2019-04-15 22:00:00
27251,58,103.5,2019-04-15 22:00:00
27253,16,60.19,2019-04-15 22:00:00
27262,54,77.43,2019-04-15 22:00:00
27269,60,95.48,2019-04-15 22:00:00
27274,17,77.46,2019-04-15 22:00:00
27284,49,96.71,2019-04-15 23:00:00
27290,24,102.5,2019-04-15 23:00:00
27295,18,97.19,2019-04-15 23:00:00
27297,39,92.57,2019-04-15 23:00:00
27299,17,79.61,2019-04-15 23:00:00
27302,27,92.1,2019-04-15 23:00:00
27303,60,103.4,2019-04-15 23:00:00
27310,58,107.6,2019-04-15 23:00:00
27317,54,90.64,2019-04-15 23:00:00
27319,16,65.83,2019-04-15 23:00:00
27330,8,75.81,2019-04-15 23:00:00
27343,59,99.07,2019-04-15 23:00:00
27354,56,93.78,2019-04-15 23:00:00
27357,35,85.81,2019-04-15 23:00:00
27362,39,12.58,2019-04-16 00:00:00
27368,35,31.37,2019-04-16 00:00:00
27369,24,49.5,2019-04-16 00:00:00
27371,54,55.29,2019-04-16 00:00:00
27372,8,29.89,2019-04-16 00:00:00
27382,60,20.74,2019-04-16 00:00:00
27385,49,34.32,2019-04-16 00:00:00
27388,17,33.44,2019-04-16 00:00:00
27396,56,19.11,2019-04-16 00:00:00
27397,27,25.15,2019-04-16 00:00:00
27402,58,59.79,2019-04-16 00:00:00
27417,18,16.0,2019-04-16 00:00:00
27424,59,17.64,2019-04-16 00:00:00
27430,16,8.85,2019-04-16 00:00:00
27437,59,99.26,2019-04-16 01:00:00
27440,60,102.1,2019-04-16 01:00:00
27462,24,104.5,2019-04-16 01:00:00
27469,58,101.2,2019-04-16 01:00:00
27474,49,99.96,2019-04-16 01:00:00
27483,54,95.13,2019-04-16 01:00:00
27486,39,98.81,2019-04-16 01:00:00
27491,17,91.0,2019-04-16 01:00:00
27492,18,110.8,2019-04-16 01:00:00
27494,16,69.64,2019-04-16 01:00:00
27503,56,105.4,2019-04-16 01:00:00
27504,35,91.95,2019-04-16 01:00:00
27508,8,81.37,2019-04-16 01:00:00
27511,27,90.22,2019-04-16 01:00:00
27518,59,95.89,2019-04-16 02:00:00
27521,24,100.0,2019-04-16 02:00:00
27539,56,104.0,2019-04-16 02:00:00
27541,54,95.59,2019-04-16 02:00:00
27542,39,98.0,2019-04-16 02:00:00
27547,60,99.21,2019-04-16 02:00:00
27548,49,93.96,2019-04-16 02:00:00
27553,17,94.17,2019-04-16 02:00:00
27562,58,102.2,2019-04-16 02:00:00
27563,35,81.54,2019-04-16 02:00:00
27565,16,72.72,2019-04-16 02:00:00
27582,18,104.0,2019-04-16 02:00:00
27585,8,78.84,2019-04-16 02:00:00
27587,27,91.68,2019-04-16 02:00:00
27589,8,81.11,2019-04-16 03:00:00
27590,60,95.03,2019-04-16 03:00:00
27591,56,100.2,2019-04-16 03:00:00
27592,27,79.35,2019-04-16 03:00:00
27596,58,86.07,2019-04-16 03:00:00
27600,54,91.13,2019-04-16 03:00:00
27613,39,92.59,2019-04-16 03:00:00
27617,59,80.05,2019-04-16 03:00:00
27628,24,98.49,2019-04-16 03:00:00
27637,49,90.02,2019-04-16 03:00:00
27639,35,76.24,2019-04-16 03:00:00
27640,16,67.87,2019-04-16 03:00:00
27653,18,103.5,2019-04-16 03:00:00
27661,17,85.04,2019-04-16 03:00:00
27664,54,73.33,2019-04-16 04:00:00
27671,56,77.75,2019-04-16 04:00:00
27672,60,92.85,2019-04-16 04:00:00
27674,18,98.02,2019-04-16 04:00:00
27675,27,50.74,2019-04-16 04:00:00
27677,8,83.29,2019-04-16 04:00:00
27681,58,74.62,2019-04-16 04:00:00
27685,17,75.75,2019-04-16 04:00:00
27704,24,95.53,2019-04-16 04:00:00
27712,39,89.82,2019-04-16 04:00:00
27721,35,77.78,2019-04-16 04:00:00
27729,59,61.45,2019-04-16 04:00:00
27732,16,60.69,2019-04-16 04:00:00
27739,49,81.71,2019-04-16 04:00:00
27748,49,77.85,2019-04-16 05:00:00
27750,8,74.48,2019-04-16 05:00:00
27760,35,78.97,2019-04-16 05:00:00
27762,58,53.37,2019-04-16 05:00:00
27771,18,95.92,2019-04-16 05:00:00
27773,60,83.9,2019-04-16 05:00:00
27775,39,78.99,2019-04-16 05:00:00
27776,16,61.86,2019-04-16 05:00:00
27786,27,33.75,2019-04-16 05:00:00
27787,17,68.06,2019-04-16 05:00:00
27788,24,90.65,2019-04-16 05:00:00
27794,56,69.89,2019-04-16 05:00:00
27802,54,68.54,2019-04-16 05:00:00
27809,59,33.6,2019-04-16 05:00:00
27820,16,59.09,2019-04-16 06:00:00
27824,39,74.45,2019-04-16 06:00:00
27830,54,45.39,2019-04-16 06:00:00
27837,56,46.2,2019-04-16 06:00:00
27838,35,73.82,2019-04-16 06:00:00
27839,60,79.35,2019-04-16 06:00:00
27847,58,47.8,2019-04-16 06:00:00
27848,59,9.66,2019-04-16 06:00:00
27855,18,84.89,2019-04-16 06:00:00
27860,17,53.17,2019-04-16 06:00:00
27866,24,84.34,2019-04-16 06:00:00
27868,8,65.93,2019-04-16 06:00:00
27880,49,67.66,2019-04-16 06:00:00
27881,27,15.31,2019-04-16 06:00:00
27892,18,55.54,2019-04-16 07:00:00
27893,17,11.98,2019-04-16 07:00:00
27903,39,53.89,2019-04-16 07:00:00
27908,35,61.22,2019-04-16 07:00:00
27913,59,2.48,2019-04-16 07:00:00
27914,24,73.1,2019-04-16 07:00:00
27916,58,35.02,2019-04-16 07:00:00
27920,56,9.05,2019-04-16 07:00:00
27927,60,48.51,2019-04-16 07:00:00
27929,54,16.2,2019-04-16 07:00:00
27936,16,49.48,2019-04-16 07:00:00
27937,27,14.26,2019-04-16 07:00:00
27943,49,59.74,2019-04-16 07:00:00
27959,8,49.78,2019-04-16 07:00:00
27969,8,21.82,2019-04-16 08:00:00
27987,60,5.92,2019-04-16 08:00:00
27989,58,15.92,2019-04-16 08:00:00
27990,39,2.49,2019-04-16 08:00:00
27997,59,0.98,2019-04-16 08:00:00
28003,56,21.27,2019-04-16 08:00:00
28005,16,12.61,2019-04-16 08:00:00
28011,35,21.89,2019-04-16 08:00:00
28012,24,53.84,2019-04-16 08:00:00
28014,18,34.27,2019-04-16 08:00:00
28015,27,3.15,2019-04-16 08:00:00
28021,17,4.72,2019-04-16 08:00:00
28041,54,2.45,2019-04-16 08:00:00
28042,49,52.19,2019-04-16 08:00:00
28045,27,12.04,2019-04-16 09:00:00
28046,49,15.21,2019-04-16 09:00:00
28047,8,6.96,2019-04-16 09:00:00
28049,18,26.96,2019-04-16 09:00:00
28055,54,6.5,2019-04-16 09:00:00
28071,16,0.93,2019-04-16 09:00:00
28072,59,7.23,2019-04-16 09:00:00
28075,24,26.1,2019-04-16 09:00:00
28083,39,2.4,2019-04-16 09:00:00
28089,58,19.74,2019-04-16 09:00:00
28093,60,15.71,2019-04-16 09:00:00
28097,35,12.16,2019-04-16 09:00:00
28100,17,6.1,2019-04-16 09:00:00
28103,56,15.09,2019-04-16 09:00:00
28125,58,36.73,2019-04-16 10:00:00
28134,49,6.7,2019-04-16 10:00:00
28135,16,2.3,2019-04-16 10:00:00
28137,59,36.89,2019-04-16 10:00:00
28146,60,34.18,2019-04-16 10:00:00
28147,39,13.7,2019-04-16 10:00:00
28161,8,12.68,2019-04-16 10:00:00
28170,56,21.7,2019-04-16 10:00:00
28176,35,11.12,2019-04-16 10:00:00
28180,54,16.76,2019-04-16 10:00:00
28186,17,18.36,2019-04-16 10:00:00
28187,27,29.63,2019-04-16 10:00:00
28189,24,20.8,2019-04-16 10:00:00
28192,18,22.8,2019-04-16 10:00:00
28212,58,70.67,2019-04-16 11:00:00
28218,35,36.44,2019-04-16 11:00:00
28225,59,57.52,2019-04-16 11:00:00
28226,54,34.53,2019-04-16 11:00:00
28227,27,50.61,2019-04-16 11:00:00
28228,60,59.01,2019-04-16 11:00:00
28229,39,54.05,2019-04-16 11:00:00
28233,18,31.35,2019-04-16 11:00:00
28234,56,28.93,2019-04-16 11:00:00
28252,24,29.52,2019-04-16 11:00:00
28253,16,7.9,2019-04-16 11:00:00
28254,17,23.8,2019-04-16 11:00:00
28256,49,36.74,2019-04-16 11:00:00
28264,8,36.86,2019-04-16 11:00:00
28275,18,85.11,2019-04-16 12:00:00
28276,49,77.62,2019-04-16 12:00:00
28288,27,79.92,2019-04-16 12:00:00
28300,16,26.0,2019-04-16 12:00:00
28303,17,62.47,2019-04-16 12:00:00
28305,54,61.68,2019-04-16 12:00:00
28308,56,68.58,2019-04-16 12:00:00
28311,59,78.88,2019-04-16 12:00:00
28312,39,78.96,2019-04-16 12:00:00
28317,58,85.89,2019-04-16 12:00:00
28326,60,89.95,2019-04-16 12:00:00
28329,35,67.07,2019-04-16 12:00:00
28342,8,64.28,2019-04-16 12:00:00
28343,24,82.74,2019-04-16 12:00:00
28350,59,92.57,2019-04-16 13:00:00
28354,54,88.22,2019-04-16 13:00:00
28359,60,95.24,2019-04-16 13:00:00
28366,18,91.62,2019-04-16 13:00:00
28378,35,84.35,2019-04-16 13:00:00
28383,27,92.58,2019-04-16 13:00:00
28384,16,47.16,2019-04-16 13:00:00
28391,49,87.81,2019-04-16 13:00:00
28393,17,84.22,2019-04-16 13:00:00
28401,8,74.08,2019-04-16 13:00:00
28404,58,95.57,2019-04-16 13:00:00
28411,24,88.46,2019-04-16 13:00:00
28413,39,84.25,2019-04-16 13:00:00
28414,56,82.17,2019-04-16 13:00:00
28425,54,94.51,2019-04-16 14:00:00
28427,27,97.1,2019-04-16 14:00:00
28432,17,101.0,2019-04-16 14:00:00
28436,8,80.62,2019-04-16 14:00:00
28441,60,92.1,2019-04-16 14:00:00
28445,49,95.64,2019-04-16 14:00:00
28450,58,88.89,2019-04-16 14:00:00
28463,35,91.48,2019-04-16 14:00:00
28465,16,52.73,2019-04-16 14:00:00
28480,18,105.6,2019-04-16 14:00:00
28488,24,96.77,2019-04-16 14:00:00
28491,56,94.19,2019-04-16 14:00:00
28498,59,93.24,2019-04-16 14:00:00
28499,39,83.67,2019-04-16 14:00:00
28502,27,101.7,2019-04-16 15:00:00
28504,24,107.0,2019-04-16 15:00:00
28508,56,102.7,2019-04-16 15:00:00
28514,58,101.7,2019-04-16 15:00:00
28516,49,110.5,2019-04-16 15:00:00
28527,35,101.9,2019-04-16 15:00:00
28531,39,96.43,2019-04-16 15:00:00
28540,60,98.75,2019-04-16 15:00:00
28546,54,99.76,2019-04-16 15:00:00
28548,16,62.06,2019-04-16 15:00:00
28551,18,115.8,2019-04-16 15:00:00
28553,17,107.0,2019-04-16 15:00:00
28565,8,91.4,2019-04-16 15:00:00
28574,59,102.1,2019-04-16 15:00:00
28579,16,69.29,2019-04-16 16:00:00
28591,39,105.4,2019-04-16 16:00:00
28593,49,113.0,2019-04-16 16:00:00
28600,17,110.9,2019-04-16 16:00:00
28607,59,109.5,2019-04-16 16:00:00
28617,56,100.6,2019-04-16 16:00:00
28620,18,122.7,2019-04-16 16:00:00
28622,58,112.2,2019-04-16 16:00:00
28625,60,110.2,2019-04-16 16:00:00
28629,35,103.1,2019-04-16 16:00:00
28630,27,108.4,2019-04-16 16:00:00
28632,24,112.3,2019-04-16 16:00:00
28637,54,104.0,2019-04-16 16:00:00
28646,8,95.77,2019-04-16 16:00:00
28653,54,107.0,2019-04-16 17:00:00
28659,8,101.5,2019-04-16 17:00:00
28671,35,104.7,2019-04-16 17:00:00
28673,16,79.29,2019-04-16 17:00:00
28686,49,119.4,2019-04-16 17:00:00
28688,17,110.0,2019-04-16 17:00:00
28690,39,110.7,2019-04-16 17:00:00
28693,56,106.5,2019-04-16 17:00:00
28702,24,118.4,2019-04-16 17:00:00
28704,60,115.6,2019-04-16 17:00:00
28710,58,120.1,2019-04-16 17:00:00
28711,27,112.7,2019-04-16 17:00:00
28716,59,113.5,2019-04-16 17:00:00
28725,18,126.1,2019-04-16 17:00:00
28728,16,75.0,2019-04-16 18:00:00
28734,18,127.0,2019-04-16 18:00:00
28736,56,99.55,2019-04-16 18:00:00
28737,58,121.7,2019-04-16 18:00:00
28748,24,120.0,2019-04-16 18:00:00
28753,39,107.8,2019-04-16 18:00:00
28759,49,119.6,2019-04-16 18:00:00
28764,8,103.3,2019-04-16 18:00:00
28772,17,111.0,2019-04-16 18:00:00
28776,54,106.9,2019-04-16 18:00:00
28778,59,116.2,2019-04-16 18:00:00
28783,27,113.9,2019-04-16 18:00:00
28784,60,119.6,2019-04-16 18:00:00
28786,35,104.0,2019-04-16 18:00:00
28808,16,68.69,2019-04-16 19:00:00
28813,18,123.2,2019-04-16 19:00:00
28823,8,101.0,2019-04-16 19:00:00
28824,35,100.4,2019-04-16 19:00:00
28829,39,110.4,2019-04-16 19:00:00
28832,24,117.0,2019-04-16 19:00:00
28835,27,111.8,2019-04-16 19:00:00
28852,58,122.6,2019-04-16 19:00:00
28855,59,115.3,2019-04-16 19:00:00
28859,54,104.6,2019-04-16 19:00:00
28863,49,117.7,2019-04-16 19:00:00
28873,56,89.05,2019-04-16 19:00:00
28876,17,108.1,2019-04-16 19:00:00
28877,60,119.1,2019-04-16 19:00:00
28883,58,115.8,2019-04-16 20:00:00
28884,35,91.21,2019-04-16 20:00:00
28885,56,72.76,2019-04-16 20:00:00
28889,39,100.1,2019-04-16 20:00:00
28894,18,112.5,2019-04-16 20:00:00
28910,8,91.71,2019-04-16 20:00:00
28913,24,111.1,2019-04-16 20:00:00
28915,54,99.43,2019-04-16 20:00:00
28918,60,113.2,2019-04-16 20:00:00
28929,49,107.5,2019-04-16 20:00:00
28935,27,107.3,2019-04-16 20:00:00
28941,16,64.28,2019-04-16 20:00:00
28943,59,109.9,2019-04-16 20:00:00
28948,17,101.8,2019-04-16 20:00:00
28964,60,102.5,2019-04-16 21:00:00
28965,59,98.84,2019-04-16 21:00:00
28966,8,73.87,2019-04-16 21:00:00
28968,18,79.32,2019-04-16 21:00:00
28971,35,79.6,2019-04-16 21:00:00
28972,56,46.67,2019-04-16 21:00:00
28975,58,92.74,2019-04-16 21:00:00
