,estacion,concentracion,dt
26264,4,6.0,2019-04-15 09:00:00
26265,57,12.0,2019-04-15 09:00:00
26282,18,12.0,2019-04-15 09:00:00
26283,24,5.0,2019-04-15 09:00:00
26286,35,16.0,2019-04-15 09:00:00
26295,17,11.0,2019-04-15 09:00:00
26303,36,7.0,2019-04-15 10:00:00
26310,57,12.0,2019-04-15 10:00:00
26313,17,12.0,2019-04-15 10:00:00
26322,4,7.0,2019-04-15 10:00:00
26327,38,14.0,2019-04-15 10:00:00
26329,40,12.0,2019-04-15 10:00:00
26331,35,16.0,2019-04-15 10:00:00
26337,8,10.0,2019-04-15 10:00:00
26341,18,13.0,2019-04-15 10:00:00
26348,24,5.0,2019-04-15 10:00:00
26382,4,6.0,2019-04-15 11:00:00
26383,35,16.0,2019-04-15 11:00:00
26386,8,10.0,2019-04-15 11:00:00
26413,38,13.0,2019-04-15 11:00:00
26417,40,11.0,2019-04-15 11:00:00
26419,36,7.0,2019-04-15 11:00:00
26424,24,5.0,2019-04-15 11:00:00
26434,18,14.0,2019-04-15 11:00:00
26436,17,9.0,2019-04-15 11:00:00
26440,57,12.0,2019-04-15 11:00:00
26448,38,14.0,2019-04-15 12:00:00
26453,35,14.0,2019-04-15 12:00:00
26457,4,4.0,2019-04-15 12:00:00
26463,18,13.0,2019-04-15 12:00:00
26474,57,12.0,2019-04-15 12:00:00
26488,24,6.0,2019-04-15 12:00:00
26492,8,10.0,2019-04-15 12:00:00
26493,36,6.0,2019-04-15 12:00:00
26503,17,8.0,2019-04-15 12:00:00
26515,40,11.0,2019-04-15 12:00:00
26541,57,11.0,2019-04-15 13:00:00
26543,36,6.0,2019-04-15 13:00:00
26547,4,3.0,2019-04-15 13:00:00
26549,35,14.0,2019-04-15 13:00:00
26551,17,7.0,2019-04-15 13:00:00
26566,18,12.0,2019-04-15 13:00:00
26581,8,10.0,2019-04-15 13:00:00
26586,24,5.0,2019-04-15 13:00:00
26588,40,10.0,2019-04-15 13:00:00
26594,38,12.0,2019-04-15 13:00:00
26601,35,13.0,2019-04-15 14:00:00
26604,24,5.0,2019-04-15 14:00:00
26612,18,11.0,2019-04-15 14:00:00
26618,17,7.0,2019-04-15 14:00:00
26625,36,6.0,2019-04-15 14:00:00
26641,38,12.0,2019-04-15 14:00:00
26659,4,2.0,2019-04-15 14:00:00
26660,40,10.0,2019-04-15 14:00:00
26661,8,10.0,2019-04-15 14:00:00
26666,57,10.0,2019-04-15 14:00:00
26684,17,7.0,2019-04-15 15:00:00
26699,57,8.0,2019-04-15 15:00:00
26702,18,11.0,2019-04-15 15:00:00
26704,38,11.0,2019-04-15 15:00:00
26708,24,5.0,2019-04-15 15:00:00
26710,36,6.0,2019-04-15 15:00:00
26712,8,9.0,2019-04-15 15:00:00
26716,35,14.0,2019-04-15 15:00:00
26722,4,1.0,2019-04-15 15:00:00
26737,40,10.0,2019-04-15 15:00:00
26754,8,9.0,2019-04-15 16:00:00
26764,38,10.0,2019-04-15 16:00:00
26772,36,6.0,2019-04-15 16:00:00
26776,17,7.0,2019-04-15 16:00:00
26787,18,11.0,2019-04-15 16:00:00
26793,40,9.0,2019-04-15 16:00:00
26803,35,13.0,2019-04-15 16:00:00
26818,4,1.0,2019-04-15 16:00:00
26824,24,5.0,2019-04-15 16:00:00
26827,57,7.0,2019-04-15 16:00:00
26828,18,11.0,2019-04-15 17:00:00
26832,36,5.0,2019-04-15 17:00:00
26840,17,6.0,2019-04-15 17:00:00
26855,35,13.0,2019-04-15 17:00:00
26865,24,5.0,2019-04-15 17:00:00
26867,38,9.0,2019-04-15 17:00:00
26880,57,7.0,2019-04-15 17:00:00
26889,8,9.0,2019-04-15 17:00:00
26891,40,9.0,2019-04-15 17:00:00
26896,4,1.0,2019-04-15 17:00:00
26906,57,7.0,2019-04-15 18:00:00
26908,4,1.0,2019-04-15 18:00:00
26912,35,13.0,2019-04-15 18:00:00
26921,8,9.0,2019-04-15 18:00:00
26926,36,5.0,2019-04-15 18:00:00
26936,38,9.0,2019-04-15 18:00:00
26942,40,8.0,2019-04-15 18:00:00
26946,24,5.0,2019-04-15 18:00:00
26957,18,11.0,2019-04-15 18:00:00
26960,17,5.0,2019-04-15 18:00:00
26981,38,9.0,2019-04-15 19:00:00
26982,17,6.0,2019-04-15 19:00:00
26988,36,5.0,2019-04-15 19:00:00
27003,57,7.0,2019-04-15 19:00:00
27006,4,1.0,2019-04-15 19:00:00
27012,8,9.0,2019-04-15 19:00:00
27014,35,13.0,2019-04-15 19:00:00
27018,24,5.0,2019-04-15 19:00:00
27047,40,9.0,2019-04-15 19:00:00
27049,18,14.0,2019-04-15 19:00:00
27067,24,5.0,2019-04-15 20:00:00
27076,8,9.0,2019-04-15 20:00:00
27077,38,9.0,2019-04-15 20:00:00
27087,17,6.0,2019-04-15 20:00:00
27089,18,20.0,2019-04-15 20:00:00
27094,40,9.0,2019-04-15 20:00:00
27108,4,1.0,2019-04-15 20:00:00
27113,35,12.0,2019-04-15 20:00:00
27122,57,7.0,2019-04-15 20:00:00
27127,36,5.0,2019-04-15 20:00:00
27152,38,10.0,2019-04-15 21:00:00
27155,57,9.0,2019-04-15 21:00:00
27156,36,5.0,2019-04-15 21:00:00
27161,24,5.0,2019-04-15 21:00:00
27166,4,1.0,2019-04-15 21:00:00
27173,17,6.0,2019-04-15 21:00:00
27183,35,12.0,2019-04-15 21:00:00
27184,8,9.0,2019-04-15 21:00:00
27188,18,24.0,2019-04-15 21:00:00
27193,40,9.0,2019-04-15 21:00:00
27209,17,7.0,2019-04-15 22:00:00
27226,8,9.0,2019-04-15 22:00:00
27229,18,25.0,2019-04-15 22:00:00
27234,38,10.0,2019-04-15 22:00:00
27237,35,12.0,2019-04-15 22:00:00
27252,40,9.0,2019-04-15 22:00:00
27263,24,4.0,2019-04-15 22:00:00
27270,57,9.0,2019-04-15 22:00:00
27277,36,6.0,2019-04-15 22:00:00
27281,4,2.0,2019-04-15 22:00:00
27288,36,6.0,2019-04-15 23:00:00
27294,8,9.0,2019-04-15 23:00:00
27298,40,9.0,2019-04-15 23:00:00
27321,35,12.0,2019-04-15 23:00:00
27323,4,2.0,2019-04-15 23:00:00
27325,17,7.0,2019-04-15 23:00:00
27326,24,4.0,2019-04-15 23:00:00
27339,18,25.0,2019-04-15 23:00:00
27348,57,9.0,2019-04-15 23:00:00
27352,38,10.0,2019-04-15 23:00:00
27361,24,5.0,2019-04-16 00:00:00
27401,4,3.0,2019-04-16 00:00:00
27405,35,13.0,2019-04-16 00:00:00
27409,40,10.0,2019-04-16 00:00:00
27410,18,10.0,2019-04-16 00:00:00
27411,57,11.0,2019-04-16 00:00:00
27414,38,12.0,2019-04-16 00:00:00
27419,36,11.0,2019-04-16 00:00:00
27426,17,8.0,2019-04-16 00:00:00
27432,8,9.0,2019-04-16 00:00:00
27439,18,23.0,2019-04-16 01:00:00
27444,8,8.0,2019-04-16 01:00:00
27457,4,3.0,2019-04-16 01:00:00
27465,38,11.0,2019-04-16 01:00:00
27468,35,12.0,2019-04-16 01:00:00
27472,57,11.0,2019-04-16 01:00:00
27473,24,4.0,2019-04-16 01:00:00
27478,17,8.0,2019-04-16 01:00:00
27488,40,9.0,2019-04-16 01:00:00
27509,36,5.0,2019-04-16 01:00:00
27529,17,7.0,2019-04-16 02:00:00
27530,36,5.0,2019-04-16 02:00:00
27531,40,9.0,2019-04-16 02:00:00
27543,57,10.0,2019-04-16 02:00:00
27560,24,4.0,2019-04-16 02:00:00
27567,8,8.0,2019-04-16 02:00:00
27570,35,12.0,2019-04-16 02:00:00
27573,4,3.0,2019-04-16 02:00:00
27581,18,22.0,2019-04-16 02:00:00
27586,38,10.0,2019-04-16 02:00:00
27597,38,10.0,2019-04-16 03:00:00
27606,18,22.0,2019-04-16 03:00:00
27610,8,8.0,2019-04-16 03:00:00
27616,57,11.0,2019-04-16 03:00:00
27619,40,9.0,2019-04-16 03:00:00
27626,4,3.0,2019-04-16 03:00:00
27632,17,8.0,2019-04-16 03:00:00
27635,35,12.0,2019-04-16 03:00:00
27656,24,4.0,2019-04-16 03:00:00
27657,36,6.0,2019-04-16 03:00:00
27676,40,9.0,2019-04-16 04:00:00
27687,17,8.0,2019-04-16 04:00:00
27690,35,12.0,2019-04-16 04:00:00
27703,38,10.0,2019-04-16 04:00:00
27711,8,8.0,2019-04-16 04:00:00
27715,57,12.0,2019-04-16 04:00:00
27720,24,4.0,2019-04-16 04:00:00
27722,18,21.0,2019-04-16 04:00:00
27723,36,6.0,2019-04-16 04:00:00
27728,4,3.0,2019-04-16 04:00:00
27743,8,8.0,2019-04-16 05:00:00
27745,18,20.0,2019-04-16 05:00:00
27758,35,12.0,2019-04-16 05:00:00
27774,36,5.0,2019-04-16 05:00:00
27779,4,2.0,2019-04-16 05:00:00
27780,57,12.0,2019-04-16 05:00:00
27785,17,7.0,2019-04-16 05:00:00
27789,38,10.0,2019-04-16 05:00:00
27801,40,9.0,2019-04-16 05:00:00
27806,24,4.0,2019-04-16 05:00:00
27821,8,8.0,2019-04-16 06:00:00
27822,57,12.0,2019-04-16 06:00:00
27826,36,5.0,2019-04-16 06:00:00
27858,38,10.0,2019-04-16 06:00:00
27862,18,20.0,2019-04-16 06:00:00
27872,35,12.0,2019-04-16 06:00:00
27874,4,3.0,2019-04-16 06:00:00
27879,40,9.0,2019-04-16 06:00:00
27890,24,4.0,2019-04-16 06:00:00
27891,17,8.0,2019-04-16 06:00:00
27897,17,9.0,2019-04-16 07:00:00
27898,38,12.0,2019-04-16 07:00:00
27900,36,5.0,2019-04-16 07:00:00
27918,35,12.0,2019-04-16 07:00:00
27930,18,19.0,2019-04-16 07:00:00
27931,4,3.0,2019-04-16 07:00:00
27944,8,8.0,2019-04-16 07:00:00
27951,40,10.0,2019-04-16 07:00:00
27954,57,13.0,2019-04-16 07:00:00
27966,24,4.0,2019-04-16 07:00:00
27968,8,9.0,2019-04-16 08:00:00
27976,35,13.0,2019-04-16 08:00:00
27981,4,5.0,2019-04-16 08:00:00
27984,40,10.0,2019-04-16 08:00:00
28001,38,13.0,2019-04-16 08:00:00
28009,17,9.0,2019-04-16 08:00:00
28022,36,6.0,2019-04-16 08:00:00
28026,57,15.0,2019-04-16 08:00:00
28027,24,4.0,2019-04-16 08:00:00
28038,18,19.0,2019-04-16 08:00:00
28061,4,4.0,2019-04-16 09:00:00
28076,36,8.0,2019-04-16 09:00:00
28080,38,17.0,2019-04-16 09:00:00
28086,17,13.0,2019-04-16 09:00:00
28088,18,18.0,2019-04-16 09:00:00
28096,35,13.0,2019-04-16 09:00:00
28110,40,12.0,2019-04-16 09:00:00
28112,8,9.0,2019-04-16 09:00:00
28117,57,15.0,2019-04-16 09:00:00
28118,24,4.0,2019-04-16 09:00:00
28123,8,10.0,2019-04-16 10:00:00
28131,18,20.0,2019-04-16 10:00:00
28140,17,10.0,2019-04-16 10:00:00
28142,35,15.0,2019-04-16 10:00:00
28156,24,5.0,2019-04-16 10:00:00
28166,4,4.0,2019-04-16 10:00:00
28179,40,13.0,2019-04-16 10:00:00
28182,57,15.0,2019-04-16 10:00:00
28191,36,7.0,2019-04-16 10:00:00
28194,38,17.0,2019-04-16 10:00:00
28200,17,10.0,2019-04-16 11:00:00
28205,4,5.0,2019-04-16 11:00:00
28216,24,6.0,2019-04-16 11:00:00
28219,35,14.0,2019-04-16 11:00:00
28220,18,26.0,2019-04-16 11:00:00
28223,8,10.0,2019-04-16 11:00:00
28231,36,6.0,2019-04-16 11:00:00
28236,57,14.0,2019-04-16 11:00:00
28238,38,13.0,2019-04-16 11:00:00
28269,40,10.0,2019-04-16 11:00:00
28277,24,5.0,2019-04-16 12:00:00
28296,4,3.0,2019-04-16 12:00:00
28301,17,8.0,2019-04-16 12:00:00
28304,18,20.0,2019-04-16 12:00:00
28306,8,9.0,2019-04-16 12:00:00
28307,35,13.0,2019-04-16 12:00:00
28316,40,10.0,2019-04-16 12:00:00
28330,36,6.0,2019-04-16 12:00:00
28332,57,14.0,2019-04-16 12:00:00
28336,38,12.0,2019-04-16 12:00:00
28352,38,12.0,2019-04-16 13:00:00
28356,8,9.0,2019-04-16 13:00:00
28363,35,12.0,2019-04-16 13:00:00
28367,17,7.0,2019-04-16 13:00:00
28368,40,10.0,2019-04-16 13:00:00
28394,18,9.0,2019-04-16 13:00:00
28398,36,6.0,2019-04-16 13:00:00
28399,24,5.0,2019-04-16 13:00:00
28407,4,2.0,2019-04-16 13:00:00
28409,57,11.0,2019-04-16 13:00:00
28426,18,9.0,2019-04-16 14:00:00
28428,24,4.0,2019-04-16 14:00:00
28429,40,9.0,2019-04-16 14:00:00
28430,38,12.0,2019-04-16 14:00:00
28442,17,6.0,2019-04-16 14:00:00
28455,4,1.0,2019-04-16 14:00:00
28467,57,8.0,2019-04-16 14:00:00
28469,36,5.0,2019-04-16 14:00:00
28474,8,9.0,2019-04-16 14:00:00
28481,35,12.0,2019-04-16 14:00:00
28503,17,6.0,2019-04-16 15:00:00
28510,57,7.0,2019-04-16 15:00:00
28521,35,12.0,2019-04-16 15:00:00
28524,38,11.0,2019-04-16 15:00:00
28536,8,9.0,2019-04-16 15:00:00
28539,24,4.0,2019-04-16 15:00:00
28547,40,9.0,2019-04-16 15:00:00
28554,36,6.0,2019-04-16 15:00:00
28568,18,10.0,2019-04-16 15:00:00
28573,4,1.0,2019-04-16 15:00:00
28581,38,10.0,2019-04-16 16:00:00
28590,17,6.0,2019-04-16 16:00:00
28594,40,9.0,2019-04-16 16:00:00
28603,18,10.0,2019-04-16 16:00:00
28608,8,9.0,2019-04-16 16:00:00
28613,35,12.0,2019-04-16 16:00:00
28614,24,4.0,2019-04-16 16:00:00
28626,36,6.0,2019-04-16 16:00:00
28631,57,7.0,2019-04-16 16:00:00
28645,4,1.0,2019-04-16 16:00:00
28667,4,1.0,2019-04-16 17:00:00
28672,38,10.0,2019-04-16 17:00:00
28680,17,5.0,2019-04-16 17:00:00
28685,40,9.0,2019-04-16 17:00:00
28694,18,9.0,2019-04-16 17:00:00
28695,57,6.0,2019-04-16 17:00:00
28698,36,6.0,2019-04-16 17:00:00
28714,8,9.0,2019-04-16 17:00:00
28720,24,4.0,2019-04-16 17:00:00
28721,35,12.0,2019-04-16 17:00:00
28738,35,13.0,2019-04-16 18:00:00
28740,4,1.0,2019-04-16 18:00:00
28750,36,5.0,2019-04-16 18:00:00
28756,57,7.0,2019-04-16 18:00:00
28775,18,9.0,2019-04-16 18:00:00
28779,40,8.0,2019-04-16 18:00:00
28780,38,9.0,2019-04-16 18:00:00
28788,24,4.0,2019-04-16 18:00:00
28799,8,8.0,2019-04-16 18:00:00
28803,17,5.0,2019-04-16 18:00:00
28809,35,12.0,2019-04-16 19:00:00
28812,38,10.0,2019-04-16 19:00:00
28825,36,6.0,2019-04-16 19:00:00
28826,17,5.0,2019-04-16 19:00:00
28828,8,8.0,2019-04-16 19:00:00
28831,40,9.0,2019-04-16 19:00:00
28834,4,1.0,2019-04-16 19:00:00
28856,18,9.0,2019-04-16 19:00:00
28858,57,6.0,2019-04-16 19:00:00
28860,24,4.0,2019-04-16 19:00:00
28892,18,10.0,2019-04-16 20:00:00
28907,40,9.0,2019-04-16 20:00:00
28920,57,6.0,2019-04-16 20:00:00
28921,17,6.0,2019-04-16 20:00:00
28923,38,10.0,2019-04-16 20:00:00
28928,8,8.0,2019-04-16 20:00:00
28936,36,6.0,2019-04-16 20:00:00
28940,4,1.0,2019-04-16 20:00:00
28944,24,4.0,2019-04-16 20:00:00
28945,35,12.0,2019-04-16 20:00:00
28963,17,6.0,2019-04-16 21:00:00
28970,38,11.0,2019-04-16 21:00:00
28977,35,12.0,2019-04-16 21:00:00
28979,8,9.0,2019-04-16 21:00:00
28986,24,4.0,2019-04-16 21:00:00
28989,57,7.0,2019-04-16 21:00:00
28992,36,6.0,2019-04-16 21:00:00
29012,40,9.0,2019-04-16 21:00:00
29020,18,9.0,2019-04-16 21:00:00
29021,4,1.0,2019-04-16 21:00:00
29033,17,7.0,2019-04-16 22:00:00
29034,57,8.0,2019-04-16 22:00:00
29054,38,12.0,2019-04-16 22:00:00
29065,8,9.0,2019-04-16 22:00:00
29068,36,8.0,2019-04-16 22:00:00
29077,4,2.0,2019-04-16 22:00:00
29090,40,10.0,2019-04-16 22:00:00
29091,18,9.0,2019-04-16 22:00:00
29095,35,13.0,2019-04-16 22:00:00
29101,24,4.0,2019-04-16 22:00:00
29121,40,10.0,2019-04-16 23:00:00
29127,8,10.0,2019-04-16 23:00:00
29131,4,4.0,2019-04-16 23:00:00
29133,18,10.0,2019-04-16 23:00:00
29138,17,8.0,2019-04-16 23:00:00
29145,36,7.0,2019-04-16 23:00:00
29156,24,5.0,2019-04-16 23:00:00
29164,35,14.0,2019-04-16 23:00:00
29165,57,10.0,2019-04-16 23:00:00
29167,38,12.0,2019-04-16 23:00:00
29186,36,6.0,2019-04-17 00:00:00
29194,35,12.0,2019-04-17 00:00:00
29199,24,4.0,2019-04-17 00:00:00
29201,40,9.0,2019-04-17 00:00:00
29204,17,8.0,2019-04-17 00:00:00
29207,4,2.0,2019-04-17 00:00:00
29208,18,9.0,2019-04-17 00:00:00
29210,57,9.0,2019-04-17 00:00:00
29230,38,11.0,2019-04-17 00:00:00
29232,8,9.0,2019-04-17 00:00:00
29260,40,10.0,2019-04-17 01:00:00
29266,35,12.0,2019-04-17 01:00:00
29270,57,11.0,2019-04-17 01:00:00
29271,24,4.0,2019-04-17 01:00:00
29272,36,6.0,2019-04-17 01:00:00
29275,4,2.0,2019-04-17 01:00:00
29280,38,11.0,2019-04-17 01:00:00
29288,18,9.0,2019-04-17 01:00:00
29294,8,9.0,2019-04-17 01:00:00
29321,17,8.0,2019-04-17 01:00:00
29342,57,12.0,2019-04-17 02:00:00
29343,40,10.0,2019-04-17 02:00:00
29345,18,9.0,2019-04-17 02:00:00
29352,8,9.0,2019-04-17 02:00:00
29367,4,2.0,2019-04-17 02:00:00
29372,36,6.0,2019-04-17 02:00:00
29375,17,7.0,2019-04-17 02:00:00
29378,38,11.0,2019-04-17 02:00:00
29383,35,12.0,2019-04-17 02:00:00
29405,24,4.0,2019-04-17 02:00:00
29416,35,12.0,2019-04-17 03:00:00
29418,40,10.0,2019-04-17 03:00:00
29434,57,11.0,2019-04-17 03:00:00
29437,17,8.0,2019-04-17 03:00:00
29442,38,11.0,2019-04-17 03:00:00
29447,8,9.0,2019-04-17 03:00:00
29462,36,6.0,2019-04-17 03:00:00
29464,4,2.0,2019-04-17 03:00:00
29472,18,8.0,2019-04-17 03:00:00
29479,24,4.0,2019-04-17 03:00:00
29490,36,5.0,2019-04-17 04:00:00
29491,17,8.0,2019-04-17 04:00:00
29502,57,11.0,2019-04-17 04:00:00
29504,24,4.0,2019-04-17 04:00:00
29506,40,10.0,2019-04-17 04:00:00
29519,4,2.0,2019-04-17 04:00:00
29522,18,9.0,2019-04-17 04:00:00
29534,38,11.0,2019-04-17 04:00:00
29556,8,9.0,2019-04-17 04:00:00
29562,35,12.0,2019-04-17 04:00:00
29573,35,12.0,2019-04-17 05:00:00
29574,57,11.0,2019-04-17 05:00:00
29578,17,8.0,2019-04-17 05:00:00
29580,40,10.0,2019-04-17 05:00:00
29587,36,5.0,2019-04-17 05:00:00
29593,24,4.0,2019-04-17 05:00:00
29600,18,9.0,2019-04-17 05:00:00
29613,8,9.0,2019-04-17 05:00:00
29618,38,11.0,2019-04-17 05:00:00
29625,4,3.0,2019-04-17 05:00:00
29647,18,9.0,2019-04-17 06:00:00
29651,57,11.0,2019-04-17 06:00:00
29660,17,8.0,2019-04-17 06:00:00
29661,24,4.0,2019-04-17 06:00:00
29667,40,10.0,2019-04-17 06:00:00
29668,38,11.0,2019-04-17 06:00:00
29671,35,12.0,2019-04-17 06:00:00
29681,4,2.0,2019-04-17 06:00:00
29683,8,9.0,2019-04-17 06:00:00
29686,36,6.0,2019-04-17 06:00:00
29726,8,9.0,2019-04-17 07:00:00
29737,18,9.0,2019-04-17 07:00:00
29747,57,11.0,2019-04-17 07:00:00
29752,24,4.0,2019-04-17 07:00:00
29760,40,9.0,2019-04-17 07:00:00
29761,38,11.0,2019-04-17 07:00:00
29769,4,2.0,2019-04-17 07:00:00
29777,36,5.0,2019-04-17 07:00:00
29790,35,12.0,2019-04-17 07:00:00
29791,17,8.0,2019-04-17 07:00:00
29793,36,6.0,2019-04-17 08:00:00
29798,17,8.0,2019-04-17 08:00:00
29802,40,10.0,2019-04-17 08:00:00
29806,8,8.0,2019-04-17 08:00:00
29812,38,12.0,2019-04-17 08:00:00
29813,35,12.0,2019-04-17 08:00:00
29820,57,11.0,2019-04-17 08:00:00
29845,24,4.0,2019-04-17 08:00:00
29853,18,9.0,2019-04-17 08:00:00
29860,4,3.0,2019-04-17 08:00:00
29868,35,12.0,2019-04-17 09:00:00
29869,40,10.0,2019-04-17 09:00:00
29879,8,9.0,2019-04-17 09:00:00
29880,57,11.0,2019-04-17 09:00:00
29881,24,4.0,2019-04-17 09:00:00
29899,38,13.0,2019-04-17 09:00:00
29910,18,9.0,2019-04-17 09:00:00
29914,17,9.0,2019-04-17 09:00:00
29915,4,3.0,2019-04-17 09:00:00
29929,36,5.0,2019-04-17 09:00:00
29961,18,9.0,2019-04-17 10:00:00
29964,38,13.0,2019-04-17 10:00:00
29971,36,5.0,2019-04-17 10:00:00
29979,35,13.0,2019-04-17 10:00:00
29982,17,8.0,2019-04-17 10:00:00
29993,24,4.0,2019-04-17 10:00:00
29996,57,11.0,2019-04-17 10:00:00
29997,4,3.0,2019-04-17 10:00:00
30012,8,9.0,2019-04-17 10:00:00
30017,40,10.0,2019-04-17 10:00:00
30020,36,5.0,2019-04-17 11:00:00
30021,18,9.0,2019-04-17 11:00:00
30024,35,13.0,2019-04-17 11:00:00
30030,4,3.0,2019-04-17 11:00:00
30053,57,11.0,2019-04-17 11:00:00
30064,38,13.0,2019-04-17 11:00:00
30065,8,9.0,2019-04-17 11:00:00
30085,17,8.0,2019-04-17 11:00:00
30092,40,10.0,2019-04-17 11:00:00
30094,24,4.0,2019-04-17 11:00:00
30108,57,10.0,2019-04-17 12:00:00
30124,40,9.0,2019-04-17 12:00:00
30125,36,6.0,2019-04-17 12:00:00
30135,18,9.0,2019-04-17 12:00:00
30139,24,4.0,2019-04-17 12:00:00
30148,38,12.0,2019-04-17 12:00:00
30149,17,8.0,2019-04-17 12:00:00
30156,35,13.0,2019-04-17 12:00:00
30160,8,9.0,2019-04-17 12:00:00
30163,4,2.0,2019-04-17 12:00:00
30176,24,4.0,2019-04-17 13:00:00
30184,17,7.0,2019-04-17 13:00:00
30192,18,10.0,2019-04-17 13:00:00
30202,36,6.0,2019-04-17 13:00:00
30209,4,1.0,2019-04-17 13:00:00
30220,40,9.0,2019-04-17 13:00:00
30227,57,9.0,2019-04-17 13:00:00
30239,35,13.0,2019-04-17 13:00:00
30245,8,9.0,2019-04-17 13:00:00
30247,38,12.0,2019-04-17 13:00:00
30249,35,13.0,2019-04-17 14:00:00
30260,24,5.0,2019-04-17 14:00:00
30261,4,1.0,2019-04-17 14:00:00
30265,40,10.0,2019-04-17 14:00:00
30272,38,12.0,2019-04-17 14:00:00
30278,17,7.0,2019-04-17 14:00:00
30284,18,11.0,2019-04-17 14:00:00
30289,57,7.0,2019-04-17 14:00:00
30311,36,6.0,2019-04-17 14:00:00
30314,8,9.0,2019-04-17 14:00:00
30330,18,11.0,2019-04-17 15:00:00
30340,38,11.0,2019-04-17 15:00:00
30345,57,6.0,2019-04-17 15:00:00
30356,35,13.0,2019-04-17 15:00:00
30360,4,1.0,2019-04-17 15:00:00
30367,40,9.0,2019-04-17 15:00:00
30372,24,5.0,2019-04-17 15:00:00
30375,17,7.0,2019-04-17 15:00:00
30391,8,9.0,2019-04-17 15:00:00
30396,36,6.0,2019-04-17 15:00:00
30419,57,5.0,2019-04-17 16:00:00
30426,36,5.0,2019-04-17 16:00:00
30432,4,1.0,2019-04-17 16:00:00
30438,40,10.0,2019-04-17 16:00:00
30439,8,9.0,2019-04-17 16:00:00
30442,24,4.0,2019-04-17 16:00:00
30443,38,11.0,2019-04-17 16:00:00
30450,35,13.0,2019-04-17 16:00:00
30453,17,7.0,2019-04-17 16:00:00
30465,18,11.0,2019-04-17 16:00:00
30478,35,13.0,2019-04-17 17:00:00
30481,4,1.0,2019-04-17 17:00:00
30482,36,5.0,2019-04-17 17:00:00
30494,18,12.0,2019-04-17 17:00:00
30496,40,9.0,2019-04-17 17:00:00
30507,8,9.0,2019-04-17 17:00:00
30512,57,5.0,2019-04-17 17:00:00
30527,24,4.0,2019-04-17 17:00:00
30540,38,10.0,2019-04-17 17:00:00
30542,17,6.0,2019-04-17 17:00:00
30578,38,10.0,2019-04-17 18:00:00
30580,40,9.0,2019-04-17 18:00:00
30581,36,5.0,2019-04-17 18:00:00
30588,4,1.0,2019-04-17 18:00:00
30591,17,7.0,2019-04-17 18:00:00
30597,8,9.0,2019-04-17 18:00:00
30598,18,11.0,2019-04-17 18:00:00
30611,24,4.0,2019-04-17 18:00:00
30616,35,12.0,2019-04-17 18:00:00
30624,57,6.0,2019-04-17 18:00:00
30632,8,9.0,2019-04-17 19:00:00
30639,38,10.0,2019-04-17 19:00:00
30645,17,7.0,2019-04-17 19:00:00
30648,36,5.0,2019-04-17 19:00:00
30650,24,4.0,2019-04-17 19:00:00
30655,4,1.0,2019-04-17 19:00:00
30676,40,9.0,2019-04-17 19:00:00
30683,35,12.0,2019-04-17 19:00:00
30686,57,7.0,2019-04-17 19:00:00
30692,18,11.0,2019-04-17 19:00:00
30712,35,13.0,2019-04-17 20:00:00
30719,8,9.0,2019-04-17 20:00:00
30722,18,10.0,2019-04-17 20:00:00
30728,38,11.0,2019-04-17 20:00:00
30734,17,8.0,2019-04-17 20:00:00
30738,24,5.0,2019-04-17 20:00:00
30746,4,1.0,2019-04-17 20:00:00
30750,36,6.0,2019-04-17 20:00:00
30759,40,9.0,2019-04-17 20:00:00
30773,57,7.0,2019-04-17 20:00:00
30797,24,5.0,2019-04-17 21:00:00
30808,38,11.0,2019-04-17 21:00:00
30809,17,8.0,2019-04-17 21:00:00
30811,18,10.0,2019-04-17 21:00:00
30813,8,9.0,2019-04-17 21:00:00
30814,40,10.0,2019-04-17 21:00:00
30819,35,13.0,2019-04-17 21:00:00
30846,36,6.0,2019-04-17 21:00:00
30848,4,1.0,2019-04-17 21:00:00
30854,57,8.0,2019-04-17 21:00:00
30866,57,9.0,2019-04-17 22:00:00
30868,18,9.0,2019-04-17 22:00:00
30874,4,1.0,2019-04-17 22:00:00
30884,8,9.0,2019-04-17 22:00:00
30889,35,12.0,2019-04-17 22:00:00
30892,40,9.0,2019-04-17 22:00:00
30898,24,4.0,2019-04-17 22:00:00
30900,36,5.0,2019-04-17 22:00:00
30903,17,8.0,2019-04-17 22:00:00
30930,38,11.0,2019-04-17 22:00:00
30939,38,10.0,2019-04-17 23:00:00
30963,18,9.0,2019-04-17 23:00:00
30969,4,1.0,2019-04-17 23:00:00
30970,8,9.0,2019-04-17 23:00:00
30971,57,9.0,2019-04-17 23:00:00
30988,17,7.0,2019-04-17 23:00:00
30989,36,5.0,2019-04-17 23:00:00
30999,24,4.0,2019-04-17 23:00:00
31001,35,13.0,2019-04-17 23:00:00
31006,40,9.0,2019-04-17 23:00:00
31017,36,46.0,2019-04-18 00:00:00
31029,8,8.0,2019-04-18 00:00:00
31030,57,11.0,2019-04-18 00:00:00
31035,18,9.0,2019-04-18 00:00:00
31043,40,10.0,2019-04-18 00:00:00
31047,35,12.0,2019-04-18 00:00:00
31064,38,10.0,2019-04-18 00:00:00
31072,24,4.0,2019-04-18 00:00:00
31081,4,3.0,2019-04-18 00:00:00
