,estacion,concentracion,dt
25657,57,36.0,2019-04-15 01:00:00
25658,58,14.0,2019-04-15 01:00:00
25659,16,40.0,2019-04-15 01:00:00
25660,38,23.0,2019-04-15 01:00:00
25662,8,50.0,2019-04-15 01:00:00
25665,40,30.0,2019-04-15 01:00:00
25666,36,34.0,2019-04-15 01:00:00
25667,18,40.0,2019-04-15 01:00:00
25671,59,47.0,2019-04-15 01:00:00
25679,27,71.0,2019-04-15 01:00:00
25683,56,70.0,2019-04-15 01:00:00
25685,11,25.0,2019-04-15 01:00:00
25698,36,38.0,2019-04-15 02:00:00
25699,11,24.0,2019-04-15 02:00:00
25705,16,41.0,2019-04-15 02:00:00
25706,55,53.0,2019-04-15 02:00:00
25707,60,52.0,2019-04-15 02:00:00
25708,4,27.0,2019-04-15 02:00:00
25712,58,12.0,2019-04-15 02:00:00
25719,35,24.0,2019-04-15 02:00:00
25721,59,54.0,2019-04-15 02:00:00
25722,54,21.0,2019-04-15 02:00:00
25723,8,45.0,2019-04-15 02:00:00
25724,27,52.0,2019-04-15 02:00:00
25727,24,16.0,2019-04-15 02:00:00
25728,56,54.0,2019-04-15 02:00:00
25731,40,37.0,2019-04-15 02:00:00
25732,18,33.0,2019-04-15 02:00:00
25733,57,45.0,2019-04-15 02:00:00
25734,49,21.0,2019-04-15 02:00:00
25743,38,18.0,2019-04-15 02:00:00
25746,50,28.0,2019-04-15 02:00:00
25747,39,32.0,2019-04-15 02:00:00
25755,48,26.0,2019-04-15 02:00:00
25756,47,58.0,2019-04-15 02:00:00
25757,17,21.0,2019-04-15 02:00:00
25764,58,10.0,2019-04-15 03:00:00
25765,4,40.0,2019-04-15 03:00:00
25767,38,29.0,2019-04-15 03:00:00
25769,47,46.0,2019-04-15 03:00:00
25770,18,27.0,2019-04-15 03:00:00
25771,16,37.0,2019-04-15 03:00:00
25779,55,46.0,2019-04-15 03:00:00
25781,48,42.0,2019-04-15 03:00:00
25787,27,40.0,2019-04-15 03:00:00
25788,39,22.0,2019-04-15 03:00:00
25790,8,41.0,2019-04-15 03:00:00
25795,36,29.0,2019-04-15 03:00:00
25799,57,53.0,2019-04-15 03:00:00
25800,24,24.0,2019-04-15 03:00:00
25805,60,44.0,2019-04-15 03:00:00
25811,11,36.0,2019-04-15 03:00:00
25812,56,63.0,2019-04-15 03:00:00
25813,40,33.0,2019-04-15 03:00:00
25823,59,43.0,2019-04-15 03:00:00
25824,49,30.0,2019-04-15 03:00:00
25828,50,38.0,2019-04-15 03:00:00
25833,54,23.0,2019-04-15 03:00:00
25834,35,32.0,2019-04-15 03:00:00
25835,17,24.0,2019-04-15 03:00:00
25840,60,42.0,2019-04-15 04:00:00
25842,39,56.0,2019-04-15 04:00:00
25843,36,28.0,2019-04-15 04:00:00
25849,50,55.0,2019-04-15 04:00:00
25852,58,11.0,2019-04-15 04:00:00
25857,57,34.0,2019-04-15 04:00:00
25858,38,44.0,2019-04-15 04:00:00
25864,54,20.0,2019-04-15 04:00:00
25868,4,51.0,2019-04-15 04:00:00
25872,11,52.0,2019-04-15 04:00:00
25873,47,47.0,2019-04-15 04:00:00
25874,16,49.0,2019-04-15 04:00:00
25884,17,28.0,2019-04-15 04:00:00
25885,35,35.0,2019-04-15 04:00:00
25887,27,37.0,2019-04-15 04:00:00
25893,49,27.0,2019-04-15 04:00:00
25894,40,23.0,2019-04-15 04:00:00
25896,24,23.0,2019-04-15 04:00:00
25897,56,55.0,2019-04-15 04:00:00
25900,55,45.0,2019-04-15 04:00:00
25902,59,40.0,2019-04-15 04:00:00
25906,18,38.0,2019-04-15 04:00:00
25913,8,41.0,2019-04-15 04:00:00
25914,48,36.0,2019-04-15 04:00:00
25916,24,19.0,2019-04-15 05:00:00
25919,11,55.0,2019-04-15 05:00:00
25922,8,38.0,2019-04-15 05:00:00
25923,49,22.0,2019-04-15 05:00:00
25933,59,33.0,2019-04-15 05:00:00
25939,18,31.0,2019-04-15 05:00:00
25940,60,28.0,2019-04-15 05:00:00
25943,16,49.0,2019-04-15 05:00:00
25949,39,56.0,2019-04-15 05:00:00
25950,48,41.0,2019-04-15 05:00:00
25953,40,20.0,2019-04-15 05:00:00
25955,54,22.0,2019-04-15 05:00:00
25957,57,31.0,2019-04-15 05:00:00
25958,55,44.0,2019-04-15 05:00:00
25960,36,28.0,2019-04-15 05:00:00
25967,35,30.0,2019-04-15 05:00:00
25971,56,40.0,2019-04-15 05:00:00
25975,58,12.0,2019-04-15 05:00:00
25977,38,41.0,2019-04-15 05:00:00
25979,17,37.0,2019-04-15 05:00:00
25980,4,40.0,2019-04-15 05:00:00
25981,50,50.0,2019-04-15 05:00:00
25985,47,40.0,2019-04-15 05:00:00
25988,27,29.0,2019-04-15 05:00:00
25992,18,31.0,2019-04-15 06:00:00
25998,60,32.0,2019-04-15 06:00:00
26002,49,19.0,2019-04-15 06:00:00
26005,56,44.0,2019-04-15 06:00:00
26007,36,42.0,2019-04-15 06:00:00
26010,59,27.0,2019-04-15 06:00:00
26014,11,46.0,2019-04-15 06:00:00
26019,8,38.0,2019-04-15 06:00:00
26021,16,34.0,2019-04-15 06:00:00
26022,17,45.0,2019-04-15 06:00:00
26023,27,41.0,2019-04-15 06:00:00
26025,57,22.0,2019-04-15 06:00:00
26026,54,43.0,2019-04-15 06:00:00
26031,50,39.0,2019-04-15 06:00:00
26041,58,10.0,2019-04-15 06:00:00
26044,40,27.0,2019-04-15 06:00:00
26045,48,47.0,2019-04-15 06:00:00
26053,35,29.0,2019-04-15 06:00:00
26054,38,45.0,2019-04-15 06:00:00
26055,24,19.0,2019-04-15 06:00:00
26062,39,51.0,2019-04-15 06:00:00
26064,55,46.0,2019-04-15 06:00:00
26065,47,40.0,2019-04-15 06:00:00
26066,4,31.0,2019-04-15 06:00:00
26071,60,42.0,2019-04-15 07:00:00
26074,59,27.0,2019-04-15 07:00:00
26079,18,35.0,2019-04-15 07:00:00
26080,24,21.0,2019-04-15 07:00:00
26082,58,14.0,2019-04-15 07:00:00
26087,16,33.0,2019-04-15 07:00:00
26088,49,26.0,2019-04-15 07:00:00
26090,36,49.0,2019-04-15 07:00:00
26098,48,41.0,2019-04-15 07:00:00
26101,39,43.0,2019-04-15 07:00:00
26105,40,56.0,2019-04-15 07:00:00
26108,11,43.0,2019-04-15 07:00:00
26110,47,39.0,2019-04-15 07:00:00
26114,8,58.0,2019-04-15 07:00:00
26115,38,45.0,2019-04-15 07:00:00
26116,4,36.0,2019-04-15 07:00:00
26118,50,34.0,2019-04-15 07:00:00
26123,57,31.0,2019-04-15 07:00:00
26126,56,50.0,2019-04-15 07:00:00
26134,27,51.0,2019-04-15 07:00:00
26135,17,48.0,2019-04-15 07:00:00
26136,55,53.0,2019-04-15 07:00:00
26137,54,53.0,2019-04-15 07:00:00
26140,35,31.0,2019-04-15 07:00:00
26148,38,53.0,2019-04-15 08:00:00
26152,24,20.0,2019-04-15 08:00:00
26158,48,52.0,2019-04-15 08:00:00
26160,40,71.0,2019-04-15 08:00:00
26162,36,65.0,2019-04-15 08:00:00
26163,39,61.0,2019-04-15 08:00:00
26164,27,61.0,2019-04-15 08:00:00
26165,47,46.0,2019-04-15 08:00:00
26167,35,33.0,2019-04-15 08:00:00
26173,16,54.0,2019-04-15 08:00:00
26176,11,55.0,2019-04-15 08:00:00
26181,50,55.0,2019-04-15 08:00:00
26187,8,78.0,2019-04-15 08:00:00
26188,4,62.0,2019-04-15 08:00:00
26189,55,70.0,2019-04-15 08:00:00
26190,18,41.0,2019-04-15 08:00:00
26191,17,54.0,2019-04-15 08:00:00
26193,60,61.0,2019-04-15 08:00:00
26194,58,22.0,2019-04-15 08:00:00
26196,54,63.0,2019-04-15 08:00:00
26209,56,59.0,2019-04-15 08:00:00
26213,59,39.0,2019-04-15 08:00:00
26214,49,33.0,2019-04-15 08:00:00
26217,57,41.0,2019-04-15 08:00:00
26224,49,34.0,2019-04-15 09:00:00
26226,16,64.0,2019-04-15 09:00:00
26228,38,70.0,2019-04-15 09:00:00
26231,36,73.0,2019-04-15 09:00:00
26234,47,52.0,2019-04-15 09:00:00
26237,60,58.0,2019-04-15 09:00:00
26239,40,79.0,2019-04-15 09:00:00
26246,59,40.0,2019-04-15 09:00:00
26247,39,69.0,2019-04-15 09:00:00
26248,8,84.0,2019-04-15 09:00:00
26249,48,62.0,2019-04-15 09:00:00
26250,11,67.0,2019-04-15 09:00:00
26257,58,17.0,2019-04-15 09:00:00
26260,50,62.0,2019-04-15 09:00:00
26261,27,64.0,2019-04-15 09:00:00
26263,17,59.0,2019-04-15 09:00:00
26269,24,30.0,2019-04-15 09:00:00
26272,55,69.0,2019-04-15 09:00:00
26278,18,46.0,2019-04-15 09:00:00
26281,56,60.0,2019-04-15 09:00:00
26285,54,68.0,2019-04-15 09:00:00
26290,35,33.0,2019-04-15 09:00:00
26293,4,65.0,2019-04-15 09:00:00
26294,57,50.0,2019-04-15 09:00:00
26299,11,55.0,2019-04-15 10:00:00
26300,48,54.0,2019-04-15 10:00:00
26305,16,61.0,2019-04-15 10:00:00
26311,35,44.0,2019-04-15 10:00:00
26317,27,59.0,2019-04-15 10:00:00
26318,40,67.0,2019-04-15 10:00:00
26321,38,62.0,2019-04-15 10:00:00
26324,8,90.0,2019-04-15 10:00:00
26326,47,68.0,2019-04-15 10:00:00
26333,17,70.0,2019-04-15 10:00:00
26334,4,75.0,2019-04-15 10:00:00
26335,36,66.0,2019-04-15 10:00:00
26336,39,56.0,2019-04-15 10:00:00
26339,60,47.0,2019-04-15 10:00:00
26343,54,57.0,2019-04-15 10:00:00
26344,59,48.0,2019-04-15 10:00:00
26345,18,54.0,2019-04-15 10:00:00
26350,50,53.0,2019-04-15 10:00:00
26353,55,54.0,2019-04-15 10:00:00
26357,49,59.0,2019-04-15 10:00:00
26358,58,12.0,2019-04-15 10:00:00
26364,57,47.0,2019-04-15 10:00:00
26365,24,29.0,2019-04-15 10:00:00
26371,56,80.0,2019-04-15 10:00:00
26374,60,40.0,2019-04-15 11:00:00
26376,4,73.0,2019-04-15 11:00:00
26379,55,48.0,2019-04-15 11:00:00
26385,27,50.0,2019-04-15 11:00:00
26387,35,42.0,2019-04-15 11:00:00
26389,16,48.0,2019-04-15 11:00:00
26391,50,50.0,2019-04-15 11:00:00
26393,49,52.0,2019-04-15 11:00:00
26397,48,50.0,2019-04-15 11:00:00
26401,47,57.0,2019-04-15 11:00:00
26404,40,54.0,2019-04-15 11:00:00
26406,39,51.0,2019-04-15 11:00:00
26408,54,49.0,2019-04-15 11:00:00
26411,38,57.0,2019-04-15 11:00:00
26416,36,53.0,2019-04-15 11:00:00
26421,59,44.0,2019-04-15 11:00:00
26423,57,37.0,2019-04-15 11:00:00
26427,8,83.0,2019-04-15 11:00:00
26432,58,16.0,2019-04-15 11:00:00
26433,56,101.0,2019-04-15 11:00:00
26435,17,50.0,2019-04-15 11:00:00
26438,11,55.0,2019-04-15 11:00:00
26443,24,42.0,2019-04-15 11:00:00
26447,18,65.0,2019-04-15 11:00:00
26449,36,52.0,2019-04-15 12:00:00
26450,18,50.0,2019-04-15 12:00:00
26455,40,45.0,2019-04-15 12:00:00
26461,11,67.0,2019-04-15 12:00:00
26462,49,51.0,2019-04-15 12:00:00
26465,4,66.0,2019-04-15 12:00:00
26468,27,42.0,2019-04-15 12:00:00
26476,48,56.0,2019-04-15 12:00:00
26477,55,44.0,2019-04-15 12:00:00
26484,54,34.0,2019-04-15 12:00:00
26486,38,60.0,2019-04-15 12:00:00
26491,50,51.0,2019-04-15 12:00:00
26494,8,68.0,2019-04-15 12:00:00
26496,58,18.0,2019-04-15 12:00:00
26502,39,52.0,2019-04-15 12:00:00
26504,24,51.0,2019-04-15 12:00:00
26505,47,48.0,2019-04-15 12:00:00
26506,35,34.0,2019-04-15 12:00:00
26511,59,37.0,2019-04-15 12:00:00
26512,17,43.0,2019-04-15 12:00:00
26517,60,45.0,2019-04-15 12:00:00
26519,56,62.0,2019-04-15 12:00:00
26521,16,51.0,2019-04-15 12:00:00
26523,57,38.0,2019-04-15 12:00:00
26524,47,23.0,2019-04-15 13:00:00
26525,16,36.0,2019-04-15 13:00:00
26526,24,33.0,2019-04-15 13:00:00
26531,56,53.0,2019-04-15 13:00:00
26535,36,32.0,2019-04-15 13:00:00
26538,11,57.0,2019-04-15 13:00:00
26539,4,44.0,2019-04-15 13:00:00
26540,40,26.0,2019-04-15 13:00:00
26545,55,40.0,2019-04-15 13:00:00
26553,8,46.0,2019-04-15 13:00:00
26554,27,40.0,2019-04-15 13:00:00
26555,18,31.0,2019-04-15 13:00:00
26559,49,26.0,2019-04-15 13:00:00
26563,48,36.0,2019-04-15 13:00:00
26564,39,44.0,2019-04-15 13:00:00
26569,17,23.0,2019-04-15 13:00:00
26571,35,22.0,2019-04-15 13:00:00
26576,38,35.0,2019-04-15 13:00:00
26577,57,37.0,2019-04-15 13:00:00
26580,58,37.0,2019-04-15 13:00:00
26584,59,31.0,2019-04-15 13:00:00
26587,54,22.0,2019-04-15 13:00:00
26590,60,42.0,2019-04-15 13:00:00
26598,50,38.0,2019-04-15 13:00:00
26600,8,34.0,2019-04-15 14:00:00
26607,55,16.0,2019-04-15 14:00:00
26608,18,18.0,2019-04-15 14:00:00
26609,38,20.0,2019-04-15 14:00:00
26615,56,43.0,2019-04-15 14:00:00
26616,17,17.0,2019-04-15 14:00:00
26622,24,19.0,2019-04-15 14:00:00
26623,48,20.0,2019-04-15 14:00:00
26624,35,9.0,2019-04-15 14:00:00
26628,50,19.0,2019-04-15 14:00:00
26631,27,17.0,2019-04-15 14:00:00
26635,36,18.0,2019-04-15 14:00:00
26640,54,14.0,2019-04-15 14:00:00
26644,49,11.0,2019-04-15 14:00:00
26645,39,23.0,2019-04-15 14:00:00
26648,4,30.0,2019-04-15 14:00:00
26650,58,22.0,2019-04-15 14:00:00
26652,16,20.0,2019-04-15 14:00:00
26655,47,11.0,2019-04-15 14:00:00
26656,59,11.0,2019-04-15 14:00:00
26662,60,18.0,2019-04-15 14:00:00
26664,57,15.0,2019-04-15 14:00:00
26673,11,34.0,2019-04-15 14:00:00
26675,40,15.0,2019-04-15 14:00:00
26682,11,29.0,2019-04-15 15:00:00
26683,57,13.0,2019-04-15 15:00:00
26686,54,11.0,2019-04-15 15:00:00
26688,48,18.0,2019-04-15 15:00:00
26689,49,7.0,2019-04-15 15:00:00
26690,16,18.0,2019-04-15 15:00:00
26694,17,13.0,2019-04-15 15:00:00
26698,55,14.0,2019-04-15 15:00:00
26700,56,29.0,2019-04-15 15:00:00
26707,36,16.0,2019-04-15 15:00:00
26714,35,5.0,2019-04-15 15:00:00
26718,27,10.0,2019-04-15 15:00:00
26719,4,17.0,2019-04-15 15:00:00
26721,24,6.0,2019-04-15 15:00:00
26724,38,12.0,2019-04-15 15:00:00
26725,47,10.0,2019-04-15 15:00:00
26729,58,11.0,2019-04-15 15:00:00
26733,40,13.0,2019-04-15 15:00:00
26734,59,8.0,2019-04-15 15:00:00
26738,60,10.0,2019-04-15 15:00:00
26744,39,19.0,2019-04-15 15:00:00
26745,18,10.0,2019-04-15 15:00:00
26749,8,39.0,2019-04-15 15:00:00
26750,50,22.0,2019-04-15 15:00:00
26752,24,3.0,2019-04-15 16:00:00
26755,18,7.0,2019-04-15 16:00:00
26758,55,10.0,2019-04-15 16:00:00
26760,38,11.0,2019-04-15 16:00:00
26766,49,5.0,2019-04-15 16:00:00
26767,36,12.0,2019-04-15 16:00:00
26768,56,20.0,2019-04-15 16:00:00
26774,16,16.0,2019-04-15 16:00:00
26779,48,15.0,2019-04-15 16:00:00
26781,17,11.0,2019-04-15 16:00:00
26784,50,21.0,2019-04-15 16:00:00
26785,47,8.0,2019-04-15 16:00:00
26786,54,11.0,2019-04-15 16:00:00
26791,40,10.0,2019-04-15 16:00:00
26796,39,12.0,2019-04-15 16:00:00
26797,8,42.0,2019-04-15 16:00:00
26798,4,14.0,2019-04-15 16:00:00
26804,57,14.0,2019-04-15 16:00:00
26808,27,9.0,2019-04-15 16:00:00
26809,60,7.0,2019-04-15 16:00:00
26811,58,3.0,2019-04-15 16:00:00
26817,11,13.0,2019-04-15 16:00:00
26819,59,7.0,2019-04-15 16:00:00
26823,35,2.0,2019-04-15 16:00:00
26833,59,7.0,2019-04-15 17:00:00
26834,39,12.0,2019-04-15 17:00:00
26839,17,14.0,2019-04-15 17:00:00
26841,56,19.0,2019-04-15 17:00:00
26842,58,3.0,2019-04-15 17:00:00
26844,38,10.0,2019-04-15 17:00:00
26848,16,16.0,2019-04-15 17:00:00
26850,36,16.0,2019-04-15 17:00:00
26856,60,7.0,2019-04-15 17:00:00
26858,24,3.0,2019-04-15 17:00:00
26860,57,12.0,2019-04-15 17:00:00
26868,55,11.0,2019-04-15 17:00:00
26870,35,3.0,2019-04-15 17:00:00
26871,54,9.0,2019-04-15 17:00:00
26878,18,7.0,2019-04-15 17:00:00
26882,27,9.0,2019-04-15 17:00:00
26883,50,21.0,2019-04-15 17:00:00
26885,8,46.0,2019-04-15 17:00:00
26892,4,17.0,2019-04-15 17:00:00
26897,47,8.0,2019-04-15 17:00:00
26898,48,14.0,2019-04-15 17:00:00
26899,40,13.0,2019-04-15 17:00:00
26900,11,14.0,2019-04-15 17:00:00
26903,49,4.0,2019-04-15 17:00:00
26911,35,4.0,2019-04-15 18:00:00
26913,39,13.0,2019-04-15 18:00:00
26916,4,16.0,2019-04-15 18:00:00
26917,18,8.0,2019-04-15 18:00:00
26922,55,11.0,2019-04-15 18:00:00
26924,56,24.0,2019-04-15 18:00:00
26927,36,21.0,2019-04-15 18:00:00
26930,60,7.0,2019-04-15 18:00:00
26935,59,7.0,2019-04-15 18:00:00
26939,24,4.0,2019-04-15 18:00:00
26940,38,12.0,2019-04-15 18:00:00
26941,58,3.0,2019-04-15 18:00:00
26948,57,11.0,2019-04-15 18:00:00
26949,27,10.0,2019-04-15 18:00:00
26952,11,12.0,2019-04-15 18:00:00
26958,40,12.0,2019-04-15 18:00:00
26961,16,17.0,2019-04-15 18:00:00
26964,49,6.0,2019-04-15 18:00:00
26965,50,26.0,2019-04-15 18:00:00
26966,47,10.0,2019-04-15 18:00:00
26971,17,14.0,2019-04-15 18:00:00
26972,48,17.0,2019-04-15 18:00:00
26975,8,52.0,2019-04-15 18:00:00
26976,54,9.0,2019-04-15 18:00:00
26980,50,25.0,2019-04-15 19:00:00
26985,57,14.0,2019-04-15 19:00:00
26989,59,9.0,2019-04-15 19:00:00
26990,38,12.0,2019-04-15 19:00:00
26993,35,5.0,2019-04-15 19:00:00
26994,8,61.0,2019-04-15 19:00:00
26998,18,10.0,2019-04-15 19:00:00
26999,56,23.0,2019-04-15 19:00:00
27005,49,5.0,2019-04-15 19:00:00
27008,58,3.0,2019-04-15 19:00:00
27009,4,18.0,2019-04-15 19:00:00
27015,36,24.0,2019-04-15 19:00:00
27023,47,10.0,2019-04-15 19:00:00
27025,39,16.0,2019-04-15 19:00:00
27026,17,17.0,2019-04-15 19:00:00
27030,55,14.0,2019-04-15 19:00:00
27031,54,10.0,2019-04-15 19:00:00
27032,16,18.0,2019-04-15 19:00:00
27034,60,8.0,2019-04-15 19:00:00
27038,27,11.0,2019-04-15 19:00:00
27042,11,15.0,2019-04-15 19:00:00
27045,24,3.0,2019-04-15 19:00:00
27048,48,19.0,2019-04-15 19:00:00
27055,40,16.0,2019-04-15 19:00:00
27058,4,16.0,2019-04-15 20:00:00
27059,49,5.0,2019-04-15 20:00:00
27062,39,16.0,2019-04-15 20:00:00
27068,48,20.0,2019-04-15 20:00:00
27069,40,19.0,2019-04-15 20:00:00
27071,11,18.0,2019-04-15 20:00:00
27073,54,11.0,2019-04-15 20:00:00
27075,36,22.0,2019-04-15 20:00:00
27081,50,25.0,2019-04-15 20:00:00
27082,17,18.0,2019-04-15 20:00:00
27084,8,53.0,2019-04-15 20:00:00
27095,47,10.0,2019-04-15 20:00:00
27101,18,13.0,2019-04-15 20:00:00
27103,38,12.0,2019-04-15 20:00:00
27104,59,8.0,2019-04-15 20:00:00
27105,60,9.0,2019-04-15 20:00:00
27106,16,13.0,2019-04-15 20:00:00
27107,58,4.0,2019-04-15 20:00:00
27115,57,16.0,2019-04-15 20:00:00
27118,27,9.0,2019-04-15 20:00:00
27119,56,20.0,2019-04-15 20:00:00
27120,55,11.0,2019-04-15 20:00:00
27129,24,3.0,2019-04-15 20:00:00
27131,35,3.0,2019-04-15 20:00:00
27132,49,8.0,2019-04-15 21:00:00
27137,27,8.0,2019-04-15 21:00:00
27140,18,14.0,2019-04-15 21:00:00
27142,55,10.0,2019-04-15 21:00:00
27143,39,17.0,2019-04-15 21:00:00
27144,59,9.0,2019-04-15 21:00:00
27145,60,11.0,2019-04-15 21:00:00
27150,24,5.0,2019-04-15 21:00:00
27151,58,5.0,2019-04-15 21:00:00
27157,38,16.0,2019-04-15 21:00:00
27159,48,19.0,2019-04-15 21:00:00
27160,11,21.0,2019-04-15 21:00:00
27163,56,21.0,2019-04-15 21:00:00
27170,50,26.0,2019-04-15 21:00:00
27172,35,11.0,2019-04-15 21:00:00
27175,16,16.0,2019-04-15 21:00:00
27177,47,13.0,2019-04-15 21:00:00
27178,8,49.0,2019-04-15 21:00:00
27185,17,19.0,2019-04-15 21:00:00
27189,54,14.0,2019-04-15 21:00:00
27194,4,24.0,2019-04-15 21:00:00
27198,40,21.0,2019-04-15 21:00:00
27205,57,15.0,2019-04-15 21:00:00
27207,36,22.0,2019-04-15 21:00:00
27208,47,17.0,2019-04-15 22:00:00
27210,57,16.0,2019-04-15 22:00:00
27212,56,22.0,2019-04-15 22:00:00
27213,49,14.0,2019-04-15 22:00:00
27214,55,9.0,2019-04-15 22:00:00
27216,18,16.0,2019-04-15 22:00:00
27219,54,20.0,2019-04-15 22:00:00
27223,11,21.0,2019-04-15 22:00:00
27228,8,41.0,2019-04-15 22:00:00
27235,24,7.0,2019-04-15 22:00:00
27236,60,11.0,2019-04-15 22:00:00
27238,58,5.0,2019-04-15 22:00:00
27240,40,24.0,2019-04-15 22:00:00
27242,35,20.0,2019-04-15 22:00:00
27244,16,16.0,2019-04-15 22:00:00
27245,27,9.0,2019-04-15 22:00:00
27246,17,19.0,2019-04-15 22:00:00
27247,36,20.0,2019-04-15 22:00:00
27258,38,19.0,2019-04-15 22:00:00
27273,4,34.0,2019-04-15 22:00:00
27275,48,14.0,2019-04-15 22:00:00
27278,50,21.0,2019-04-15 22:00:00
27282,59,8.0,2019-04-15 22:00:00
27283,39,16.0,2019-04-15 22:00:00
27285,8,37.0,2019-04-15 23:00:00
27287,57,17.0,2019-04-15 23:00:00
27289,39,16.0,2019-04-15 23:00:00
27291,24,5.0,2019-04-15 23:00:00
27301,49,9.0,2019-04-15 23:00:00
27305,4,21.0,2019-04-15 23:00:00
27306,58,4.0,2019-04-15 23:00:00
27309,40,18.0,2019-04-15 23:00:00
27312,16,14.0,2019-04-15 23:00:00
27314,11,21.0,2019-04-15 23:00:00
27315,36,16.0,2019-04-15 23:00:00
27318,47,12.0,2019-04-15 23:00:00
27322,48,13.0,2019-04-15 23:00:00
27327,50,25.0,2019-04-15 23:00:00
27333,38,14.0,2019-04-15 23:00:00
27334,35,14.0,2019-04-15 23:00:00
27335,17,17.0,2019-04-15 23:00:00
27344,55,11.0,2019-04-15 23:00:00
27345,59,8.0,2019-04-15 23:00:00
27346,60,10.0,2019-04-15 23:00:00
27355,27,13.0,2019-04-15 23:00:00
27356,18,13.0,2019-04-15 23:00:00
27358,56,21.0,2019-04-15 23:00:00
27359,54,15.0,2019-04-15 23:00:00
27363,55,92.0,2019-04-16 00:00:00
27364,39,98.0,2019-04-16 00:00:00
27366,58,16.0,2019-04-16 00:00:00
27375,54,49.0,2019-04-16 00:00:00
27377,11,97.0,2019-04-16 00:00:00
27381,18,98.0,2019-04-16 00:00:00
27384,56,132.0,2019-04-16 00:00:00
27389,27,86.0,2019-04-16 00:00:00
27393,48,84.0,2019-04-16 00:00:00
27399,59,83.0,2019-04-16 00:00:00
27400,36,58.0,2019-04-16 00:00:00
27406,16,91.0,2019-04-16 00:00:00
27407,4,88.0,2019-04-16 00:00:00
27413,47,75.0,2019-04-16 00:00:00
27415,24,44.0,2019-04-16 00:00:00
27418,17,68.0,2019-04-16 00:00:00
27420,35,66.0,2019-04-16 00:00:00
27422,49,61.0,2019-04-16 00:00:00
27423,50,96.0,2019-04-16 00:00:00
27427,38,78.0,2019-04-16 00:00:00
27428,60,93.0,2019-04-16 00:00:00
27429,57,67.0,2019-04-16 00:00:00
27433,40,51.0,2019-04-16 00:00:00
27435,8,100.0,2019-04-16 00:00:00
27436,35,4.0,2019-04-16 01:00:00
27438,48,6.0,2019-04-16 01:00:00
27441,50,15.0,2019-04-16 01:00:00
27442,8,31.0,2019-04-16 01:00:00
27445,39,7.0,2019-04-16 01:00:00
27446,11,10.0,2019-04-16 01:00:00
27452,54,13.0,2019-04-16 01:00:00
27454,16,10.0,2019-04-16 01:00:00
27455,58,5.0,2019-04-16 01:00:00
27458,57,13.0,2019-04-16 01:00:00
27459,55,11.0,2019-04-16 01:00:00
27464,4,11.0,2019-04-16 01:00:00
27466,47,8.0,2019-04-16 01:00:00
27467,49,5.0,2019-04-16 01:00:00
27476,38,7.0,2019-04-16 01:00:00
27479,56,12.0,2019-04-16 01:00:00
27485,40,12.0,2019-04-16 01:00:00
27487,60,8.0,2019-04-16 01:00:00
27489,17,13.0,2019-04-16 01:00:00
27496,24,3.0,2019-04-16 01:00:00
27497,18,6.0,2019-04-16 01:00:00
27505,36,8.0,2019-04-16 01:00:00
27507,27,15.0,2019-04-16 01:00:00
27510,59,8.0,2019-04-16 01:00:00
27514,18,7.0,2019-04-16 02:00:00
27526,40,7.0,2019-04-16 02:00:00
27528,58,4.0,2019-04-16 02:00:00
27533,55,12.0,2019-04-16 02:00:00
27536,11,7.0,2019-04-16 02:00:00
27537,60,7.0,2019-04-16 02:00:00
27538,24,3.0,2019-04-16 02:00:00
27540,8,27.0,2019-04-16 02:00:00
27544,56,10.0,2019-04-16 02:00:00
27550,49,6.0,2019-04-16 02:00:00
27552,47,6.0,2019-04-16 02:00:00
27554,35,9.0,2019-04-16 02:00:00
27555,16,7.0,2019-04-16 02:00:00
27557,59,6.0,2019-04-16 02:00:00
27558,38,5.0,2019-04-16 02:00:00
27559,54,11.0,2019-04-16 02:00:00
27566,27,11.0,2019-04-16 02:00:00
27569,57,8.0,2019-04-16 02:00:00
27571,39,4.0,2019-04-16 02:00:00
27572,50,8.0,2019-04-16 02:00:00
27577,4,12.0,2019-04-16 02:00:00
27580,36,6.0,2019-04-16 02:00:00
27583,48,5.0,2019-04-16 02:00:00
27584,17,7.0,2019-04-16 02:00:00
27588,54,11.0,2019-04-16 03:00:00
27593,18,5.0,2019-04-16 03:00:00
27594,4,12.0,2019-04-16 03:00:00
27595,58,4.0,2019-04-16 03:00:00
27598,56,11.0,2019-04-16 03:00:00
27603,8,22.0,2019-04-16 03:00:00
27607,50,11.0,2019-04-16 03:00:00
27612,35,12.0,2019-04-16 03:00:00
27614,60,8.0,2019-04-16 03:00:00
27618,27,14.0,2019-04-16 03:00:00
27620,49,6.0,2019-04-16 03:00:00
27622,55,13.0,2019-04-16 03:00:00
27623,57,12.0,2019-04-16 03:00:00
27629,59,11.0,2019-04-16 03:00:00
27636,38,5.0,2019-04-16 03:00:00
27644,17,10.0,2019-04-16 03:00:00
27645,16,10.0,2019-04-16 03:00:00
27648,36,7.0,2019-04-16 03:00:00
27650,11,10.0,2019-04-16 03:00:00
27652,40,9.0,2019-04-16 03:00:00
27655,47,7.0,2019-04-16 03:00:00
27659,39,6.0,2019-04-16 03:00:00
27660,48,2.0,2019-04-16 03:00:00
